window_index,window_score,successor_score,successor_median_score,successor_dispersion,manifold_uncertainty_score,manifold_z,uncertainty_confidence,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,5.115323,1.6128865,1.7108496,0.5967447,1.4704642,4.1816945,0.88435614,44952.91,4.5197415,1.1944443,0.15196091,1.6379019,1.0
1,6.1973014,1.5750097,1.65435,0.39664257,1.756347,5.5989184,1.0,44952.91,4.3529973,1.1944443,0.121108055,1.3053563,1.0
2,3.8976855,1.5171062,1.692252,0.65435004,1.3141254,3.4066668,0.8273227,44952.91,4.09809,1.1944443,0.13098492,1.4118134,1.0
3,4.4161415,1.6148808,1.74255,0.64428926,1.4111159,3.8874836,0.83674735,44952.91,4.528521,1.1944443,0.12882587,1.3885423,1.0
4,4.591818,1.7101177,1.6890402,0.705141,1.4188886,3.9260156,0.7828101,44952.91,4.9477797,1.1944443,0.13773187,1.484535,1.0
5,4.130459,1.5704306,1.6885617,0.6422691,1.3747011,3.7069623,0.8386657,44952.91,4.332839,1.1944443,0.123061396,1.3264102,1.0
6,4.445167,1.5901638,1.7111069,0.581064,1.4707743,4.183232,0.9012689,44952.91,4.41971,1.1944443,0.10937587,1.1789016,1.0
7,4.749147,1.6924288,1.8068043,0.6078001,1.5275859,4.464867,0.8728087,44952.91,4.8699083,1.1944443,0.10965548,1.1819153,1.0
8,4.826102,1.7638971,1.7938884,0.67718023,1.4982679,4.3195276,0.80670387,44952.91,5.184531,1.1944443,0.12386505,1.3350724,1.0
9,4.711596,1.7669907,1.820632,0.7233641,1.4442396,4.0516896,0.76798505,44952.91,5.19815,1.1944443,0.13595179,1.4653486,1.0
10,4.3321238,1.587223,1.7222044,0.6083034,1.4319767,3.990898,0.8722902,0.0,4.406764,0.0,0.115442365,1.2442889,1.0
11,3.782228,1.5175196,1.6586229,0.6894163,1.2757337,3.216345,0.7960705,0.0,4.0999103,0.0,0.13488181,1.4538158,1.0
12,3.553904,1.4857892,1.6696388,0.6815564,1.257367,3.1252947,0.8028684,0.0,3.9602242,0.0,0.12398875,1.3364056,1.0
