window_index,window_score,successor_score,successor_median_score,successor_dispersion,manifold_uncertainty_score,manifold_z,uncertainty_confidence,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,0.3953129,0.8270348,1.2966495,0.8130043,0.0,0.0,1.0,2.5630696,0.3953129,0.0,0.13255052,0.8518133,0.0
1,0.6502894,0.9511153,1.0123878,0.8621837,0.0,0.0,1.0,2.5900476,0.6502894,0.0,0.10376488,0.66682726,0.0
2,0.17739135,0.7209865,0.95995516,0.9833542,0.0,0.0,1.0,2.6170218,0.17739135,0.0,0.13763304,0.88447523,0.0
3,0.18351723,0.72396755,1.2527689,0.85900134,0.0,0.0,1.0,2.7260652,0.18351723,0.0,0.13682096,0.8792565,0.0
4,1.314742,1.2744613,1.3515801,0.663077,0.0,0.0,1.0,2.6170228,1.314742,0.0,0.13499366,0.86751366,0.0
5,1.4316585,1.331357,1.3473607,0.7999622,0.0,0.0,1.0,2.6170285,1.4316585,0.0,0.124267474,0.7985837,0.0
6,0.55703986,0.9057368,1.3623517,0.88670564,0.0,0.0,1.0,2.6709867,0.55703986,0.0,0.12540236,0.80587685,0.0
7,1.8964775,1.5575542,1.4717015,0.75326985,0.0,0.0,1.0,2.7789073,1.8964775,0.0,0.1221043,0.78468245,0.0
8,1.1164489,1.1779649,1.3494531,0.806384,0.0,0.0,1.0,2.6720214,1.1164489,0.0,0.15109397,0.97097963,0.0
9,1.1811563,1.2094538,1.5223539,0.808509,0.0,0.0,1.0,2.6460779,1.1811563,0.0,0.1371852,0.8815973,0.0
10,1.1996783,1.2184672,1.5117663,0.8144178,0.0,0.0,1.0,2.5230927,1.1996783,0.0,0.13964266,0.89738965,0.0
11,0.6380075,0.9451385,1.4603864,0.90256697,0.0,0.0,1.0,2.4981153,0.6380075,0.0,0.12894997,0.828675,0.0
12,0.2157033,0.7307486,1.1137694,0.93754363,0.0,0.0,1.0,2.3848033,0.19745179,0.0,0.1967065,1.2641008,1.0
13,0.6433865,0.9477561,1.3028051,0.9288038,0.0,0.0,1.0,2.3025732,0.6433865,0.0,0.12291612,0.7898994,0.0
14,1.3236533,1.2787979,1.3953652,0.8889737,0.0,0.0,1.0,2.2258153,1.3236533,0.0,0.13896525,0.8930364,0.0
15,1.3496293,1.2914387,1.390774,0.8757481,0.0,0.0,1.0,2.1757722,1.3496293,0.0,0.13089734,0.84118944,0.0
