window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,11.748612,3.9426372,4.0195794,0.27451962,67971.14,8.265944,14.685765,0.2598907,2.1910317,1.0
1,12.481146,4.026078,4.0283856,0.15214215,67971.14,8.4677925,14.685765,0.27923995,2.3541572,1.0
2,12.579616,4.037425,4.040534,0.1576744,67971.14,8.495241,14.685765,0.28155425,2.3736682,1.0
3,12.580865,4.0184755,4.0214005,0.1576744,67971.14,8.449401,14.685765,0.28432694,2.3970435,1.0
4,11.748612,3.9966788,3.9980116,0.19547898,67971.14,8.396673,14.685765,0.25363532,2.138295,1.0
5,12.752196,3.99438,4.0023184,0.18246411,67971.14,8.391112,14.685765,0.29475203,2.4849331,1.0
6,12.700699,3.9832215,3.979353,0.17039824,67971.14,8.36412,14.685765,0.2943276,2.4813547,1.0
7,12.737709,3.9567456,3.9535904,0.17039824,67971.14,8.300073,14.685765,0.29980975,2.5275726,1.0
8,11.748612,3.8242607,3.9262016,0.29563913,67971.14,7.9795837,14.685765,0.2673233,2.2536926,1.0
9,11.748612,3.9325855,3.9411657,0.10602414,67971.14,8.241628,14.685765,0.23280904,1.9627172,1.0
10,11.748612,3.914509,3.9258285,0.17443396,67971.14,8.1979,14.685765,0.22863536,1.9275306,1.0
11,10.934361,3.768404,3.896891,0.2054592,0.0,7.844463,0.0,0.25210765,2.1254158,1.0
12,10.686843,3.8356535,3.8489747,0.16710556,0.0,8.007143,0.0,0.23203382,1.9561816,1.0
13,11.748612,3.8511133,3.8526633,0.18515316,67971.14,8.044541,14.685765,0.24329849,2.0511494,1.0
14,11.892424,3.8871,3.8896055,0.18281609,67971.14,8.131596,14.685765,0.27535638,2.3214164,1.0
15,12.020921,3.9004207,3.9168024,0.16040225,67971.14,8.163819,14.685765,0.27873424,2.3498938,1.0
16,12.221362,3.9294846,3.942336,0.076936275,67971.14,8.234126,14.685765,0.2827232,2.383523,1.0
17,11.748612,3.9188461,3.9331458,0.17443396,67971.14,8.208391,14.685765,0.25476748,2.1478398,1.0
18,11.748612,3.9123437,3.923363,0.12034552,67971.14,8.192661,14.685765,0.2513128,2.1187148,1.0
19,12.05072,3.917813,3.93124,0.0645665,67971.14,8.205893,14.685765,0.2774064,2.338699,1.0
20,11.931227,3.9490547,3.9617014,0.076936275,67971.14,8.281467,14.685765,0.26797456,2.2591832,1.0
21,11.748612,3.9566822,3.9710324,0.086041085,67971.14,8.299919,14.685765,0.25142384,2.1196508,1.0
22,11.748612,3.9475043,3.9618778,0.16040225,67971.14,8.277717,14.685765,0.24091542,2.0310588,1.0
23,11.748612,3.9473572,3.9614832,0.16040225,67971.14,8.277361,14.685765,0.24406724,2.0576305,1.0
24,11.748612,3.944498,3.9554505,0.17550527,67971.14,8.270445,14.685765,0.24379054,2.0552979,1.0
25,11.748612,3.9763417,3.99013,0.17549492,67971.14,8.347477,14.685765,0.24220636,2.0419421,1.0
26,11.748612,4.033267,4.042664,0.11577721,67971.14,8.485182,14.685765,0.2485328,2.0952778,1.0
27,11.748612,4.074768,4.088723,0.094358794,67971.14,8.585576,14.685765,0.24182147,2.0386972,1.0
28,11.748612,4.1150875,4.128829,0.094358794,67971.14,8.683111,14.685765,0.2306568,1.9445726,1.0
29,11.748612,4.095642,4.108098,0.076936275,67971.14,8.636071,14.685765,0.23732561,2.0007946,1.0
30,11.748612,4.058085,4.0561986,0.11860437,67971.14,8.545218,14.685765,0.20639566,1.7400368,1.0
31,11.748612,4.0456047,4.059825,0.094358794,67971.14,8.515028,14.685765,0.23180188,1.9542264,1.0
32,11.748612,3.9375107,4.0382133,0.20605552,67971.14,8.253542,14.685765,0.21889782,1.8454375,1.0
33,11.748612,4.060516,4.0588183,0.10599267,67971.14,8.551099,14.685765,0.21109045,1.7796167,1.0
34,11.782568,4.0966535,4.105293,0.06862121,67971.14,8.638517,14.685765,0.24196146,2.0398777,1.0
35,11.792633,3.9810452,4.1071286,0.26795527,67971.14,8.358854,14.685765,0.25783503,2.173701,1.0
36,12.024247,3.989058,4.115829,0.31633106,67971.14,8.378238,14.685765,0.26609772,2.2433605,1.0
37,12.193978,4.1277585,4.12784,0.10551576,67971.14,8.713763,14.685765,0.2539707,2.1411226,1.0
38,11.816481,4.0449324,4.1367064,0.1822112,67971.14,8.513401,14.685765,0.2501049,2.1085315,1.0
39,11.977866,4.022904,4.178946,0.28199214,67971.14,8.460114,14.685765,0.2595326,2.1880126,1.0
40,12.366645,4.2372427,4.2377777,0.06665261,67971.14,8.978612,14.685765,0.2464986,2.0781283,1.0
41,12.7746525,4.234672,4.243243,0.06862121,67971.14,8.972393,14.685765,0.26223326,2.2107806,1.0
42,11.789638,4.217049,4.217496,0.06665261,67971.14,8.929762,14.685765,0.22715355,1.9150382,1.0
43,12.454139,4.1985826,4.2071857,0.06862121,67971.14,8.885091,14.685765,0.25474906,2.1476846,1.0
44,11.80454,4.1811996,4.1898475,0.06775164,67971.14,8.8430395,14.685765,0.23211265,1.9568462,1.0
45,12.17731,4.1886773,4.197399,0.06862121,67971.14,8.861129,14.685765,0.24544604,2.0692546,1.0
46,12.264068,4.1989536,4.211563,0.076936275,67971.14,8.885988,14.685765,0.24745196,2.0861657,1.0
47,12.137042,4.210707,4.2193956,0.06862121,67971.14,8.914421,14.685765,0.24113093,2.0328758,1.0
48,12.473006,4.222937,4.2355466,0.076936275,67971.14,8.944006,14.685765,0.25233483,2.1273313,1.0
49,12.519453,4.235859,4.2446103,0.07183025,67971.14,8.975265,14.685765,0.25244266,2.12824,1.0
50,11.874011,4.243857,4.2438784,0.084660925,67971.14,8.994612,14.685765,0.22710662,1.9146425,1.0
51,12.141274,4.2507167,4.25895,0.08492484,67971.14,9.011206,14.685765,0.23633428,1.9924371,1.0
52,12.21199,4.2583213,4.268789,0.07949744,67971.14,9.029602,14.685765,0.23805812,2.0069702,1.0
53,12.110518,4.2644486,4.265145,0.04967741,67971.14,9.044424,14.685765,0.23350474,1.9685824,1.0
54,12.138193,4.2702656,4.2709723,0.04967741,67971.14,9.0584955,14.685765,0.2338352,1.9713684,1.0
55,12.269381,4.249474,4.2501206,0.06665261,67971.14,9.0082,14.685765,0.24130616,2.034353,1.0
56,11.748612,4.2188683,4.2195296,0.06665261,67971.14,8.934163,14.685765,0.21416107,1.8055038,1.0
57,11.748612,4.06326,4.2114663,0.22465156,67971.14,8.557737,14.685765,0.23003978,1.9393708,1.0
58,11.764511,4.2097497,4.208069,0.10599267,67971.14,8.912105,14.685765,0.22708455,1.9144564,1.0
59,12.016746,4.1957,4.1964555,0.04967741,67971.14,8.878118,14.685765,0.23842569,2.010069,1.0
60,11.870384,4.178562,4.1775827,0.08676976,67971.14,8.836659,14.685765,0.23496453,1.9808893,1.0
61,11.748612,4.1613994,4.1622143,0.06964879,67971.14,8.795142,14.685765,0.2305661,1.943808,1.0
62,11.748612,4.1463666,4.145336,0.08676976,67971.14,8.758777,14.685765,0.23399518,1.9727172,1.0
63,11.748612,4.131986,4.130913,0.08676976,67971.14,8.7239895,14.685765,0.23426853,1.9750216,1.0
64,11.748612,4.1179633,4.128282,0.08912164,67971.14,8.690067,14.685765,0.2355491,1.9858177,1.0
65,11.868566,4.073019,4.0737314,0.05333165,0.0,8.581345,0.0,0.2484375,2.0944743,1.0
66,11.141569,4.016006,4.014866,0.091282845,0.0,8.443427,0.0,0.22691359,1.9130151,1.0
67,11.609077,3.987536,3.9982305,0.08912164,0.0,8.374557,0.0,0.2495104,2.1035197,1.0
68,11.639822,3.9646063,3.9653413,0.07284032,0.0,8.319088,0.0,0.2538953,2.140487,1.0
69,11.748612,3.9772403,3.9778752,0.04967741,67971.14,8.34965,14.685765,0.24977602,2.105759,1.0
70,11.9558,4.000139,4.0108037,0.08912164,67971.14,8.405045,14.685765,0.26178658,2.207015,1.0
71,11.748612,3.8732722,3.993923,0.18826613,67971.14,8.0981455,14.685765,0.26524308,2.2361553,1.0
72,11.790028,4.0067215,4.0073028,0.04967741,67971.14,8.420967,14.685765,0.25420353,2.1430855,1.0
73,11.748612,3.905041,4.0276837,0.28199214,67971.14,8.174995,14.685765,0.25505885,2.1502962,1.0
74,11.785119,4.0301013,4.030729,0.04967741,67971.14,8.477524,14.685765,0.25084186,2.1147444,1.0
75,11.748612,3.909155,4.032515,0.28199214,67971.14,8.184948,14.685765,0.25834614,2.17801,1.0
76,11.748612,3.916352,4.03954,0.28199214,67971.14,8.202358,14.685765,0.2592533,2.185658,1.0
77,12.049269,3.9435904,4.0060925,0.36941454,67971.14,8.2682495,14.685765,0.27359343,2.3065536,1.0
78,11.98024,3.9253728,4.0519814,0.33962718,67971.14,8.22418,14.685765,0.27339536,2.3048837,1.0
79,12.186697,3.931741,4.017506,0.36941454,67971.14,8.239585,14.685765,0.2809641,2.3686929,1.0
80,12.2193775,3.9412706,3.9862747,0.3827733,67971.14,8.262637,14.685765,0.2809061,2.3682039,1.0
81,12.125702,3.9418297,3.9801238,0.4438962,67971.14,8.263989,14.685765,0.27698252,2.3351257,1.0
82,12.060706,3.9667883,3.9828026,0.4438962,67971.14,8.324367,14.685765,0.2707297,2.2824106,1.0
83,12.102037,3.9488158,3.9811513,0.4438962,67971.14,8.2808895,14.685765,0.2749992,2.3184052,1.0
84,12.020928,3.9523137,3.9945672,0.4438962,67971.14,8.289351,14.685765,0.27117753,2.2861862,1.0
85,11.8909445,3.9506543,4.009019,0.4538856,67971.14,8.285337,14.685765,0.26609877,2.2433693,1.0
