window_index,window_score,successor_score,successor_median_score,successor_dispersion,manifold_uncertainty_score,manifold_z,uncertainty_confidence,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,9.272745,1.2062871,1.5923625,0.61299056,1.2557155,2.7273552,0.6878302,3.336564,8.018857,1.1958542,0.228994,2.9462328,1.0
1,14.558658,1.4577992,1.7322356,0.46371663,1.7967279,5.505425,0.83435726,3.336564,10.901473,1.1958542,0.21110035,2.7160137,1.0
2,14.4246025,1.4534262,1.7097511,0.46371663,1.7913382,5.4777493,0.83435726,3.336564,10.851354,1.1958542,0.20945401,2.6948318,1.0
3,12.981649,1.3786848,1.5345155,0.45684552,1.7137327,5.0792494,0.84261984,3.336564,9.994731,1.1958542,0.19796203,2.546976,1.0
4,10.859902,1.3505951,1.3702369,0.6061194,1.4160653,3.550743,0.6934357,3.336564,9.6727915,1.1958542,0.21520278,2.7687953,1.0
5,12.770594,1.33149,1.5068766,0.43744797,1.695961,4.9879923,0.8668538,3.336564,9.453825,1.1958542,0.20171104,2.5952108,1.0
6,13.622839,1.3287766,1.3974922,0.45046777,1.6648947,4.828469,0.85043687,3.336564,9.422727,1.1958542,0.23388347,3.0091407,1.0
7,9.720872,1.2659292,1.2544904,0.6527735,1.2653974,2.7770715,0.6570767,3.336564,8.702423,1.1958542,0.2837275,3.650433,1.0
8,10.477767,1.2960654,1.1832792,0.62126124,1.3376559,3.148115,0.68120193,3.336564,9.047819,1.1958542,0.28737766,3.697396,1.0
9,10.350526,1.2864786,1.1910952,0.62126124,1.3277614,3.0973072,0.68120193,3.336564,8.937943,1.1958542,0.26985952,3.472008,1.0
10,11.003219,1.2828267,1.2024575,0.5665694,1.4031985,3.4846725,0.72756493,3.336564,8.896088,1.1958542,0.25292876,3.254177,1.0
11,11.086179,1.288679,1.2032977,0.5665694,1.4095999,3.5175436,0.72756493,3.336564,8.963161,1.1958542,0.25253955,3.2491696,1.0
12,10.575557,1.3034334,1.1998076,0.62126124,1.3452603,3.1871629,0.68120193,3.336564,9.132264,1.1958542,0.27225238,3.5027945,1.0
13,10.411859,1.2910997,1.2045838,0.62126124,1.3325307,3.1217973,0.68120193,3.336564,8.990906,1.1958542,0.24705571,3.1786146,1.0
14,10.024255,1.2618963,1.1891288,0.62126124,1.3023902,2.9670274,0.68120193,3.336564,8.6562,1.1958542,0.28482333,3.6645322,1.0
15,9.815974,1.2462035,1.1910644,0.62126124,1.2861938,2.8838599,0.68120193,3.336564,8.476344,1.1958542,0.2720532,3.500232,1.0
16,9.756537,1.2417253,1.196266,0.62126124,1.281572,2.860127,0.68120193,3.3293178,8.425019,1.1914881,0.30435607,3.91584,1.0
17,9.8734865,1.2505368,1.2113833,0.62126124,1.2906662,2.9068253,0.68120193,3.3293178,8.526009,1.1914881,0.24506015,3.1529396,1.0
18,10.036667,1.2628314,1.2256172,0.62126124,1.3033555,2.971984,0.68120193,3.3293178,8.666919,1.1914881,0.28394058,3.6531746,1.0
19,9.17607,1.2732425,1.3279699,0.7146804,1.1985409,2.4337668,0.61433417,2.6690722,8.786242,0.7936711,0.30040777,3.8650413,1.0
20,9.132814,1.2488601,1.2750179,0.68877566,1.2049721,2.466791,0.6315241,2.6690722,8.506792,0.7936711,0.31138024,4.0062127,1.0
21,9.031407,1.2406187,1.2958916,0.68877566,1.1970203,2.4259584,0.6315241,2.6690722,8.412335,0.7936711,0.32052293,4.1238427,1.0
22,8.843712,1.2426765,1.2501947,0.7110748,1.173752,2.3064768,0.6166705,2.6690722,8.435921,0.7936711,0.31231645,4.018258,1.0
23,8.668975,1.2281334,1.2502726,0.7110748,1.1600155,2.2359407,0.6166705,2.6690722,8.26924,0.7936711,0.31675154,4.07532,1.0
24,9.776207,1.3233807,1.3762329,0.7146804,1.2457374,2.6761184,0.61433417,2.6690722,9.360883,0.7936711,0.30891937,3.9745514,1.0
25,11.712006,1.341289,1.4589025,0.57480043,1.4540551,3.7458184,0.720188,2.6690722,9.5661335,0.7936711,0.2601814,3.3474894,1.0
26,10.475726,1.3388383,1.3912657,0.66793996,1.3182906,3.048675,0.64606446,2.0060573,9.538045,0.39418545,0.2925188,3.7635417,1.0
27,11.622461,1.3195944,1.4304312,0.5597915,1.4541974,3.7465494,0.7337538,2.0060573,9.317488,0.39418545,0.29339534,3.7748194,1.0
28,11.293048,1.3584683,1.4259071,0.62224627,1.4006373,3.471521,0.68042105,2.0060573,9.763027,0.39418545,0.2907067,3.7402275,1.0
29,11.578427,1.3799945,1.4422889,0.62224627,1.4228317,3.5854878,0.68042105,1.1151323,10.009742,0.0,0.28297865,3.6407986,1.0
30,11.610355,1.3824028,1.4436191,0.62224627,1.4253147,3.598238,0.68042105,0.66870034,10.037344,0.0,0.29109812,3.7452633,1.0
