window_index,window_score,successor_score,successor_median_score,successor_dispersion,manifold_uncertainty_score,manifold_z,uncertainty_confidence,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,5.077631,1.6660109,1.8219789,0.66194934,0.0,0.0,1.0,1.5103334,5.077631,0.0,0.09161937,0.9799953,0.0
1,5.0650277,1.6632497,1.6947179,0.5605588,0.0,0.0,1.0,1.5284278,5.0650277,0.0,0.08894327,0.9513708,0.0
2,5.290597,1.712666,1.7256426,0.48388785,0.0,0.0,1.0,1.5726272,5.290597,0.0,0.09325151,0.9974533,0.0
3,5.5579243,1.7381725,1.8269455,0.53583956,0.0,0.0,1.0,1.6260712,5.407026,0.0,0.10094415,1.0797366,1.0
4,3.1148963,1.1319447,2.01036,0.8893517,0.0,0.0,1.0,1.6821194,2.6397924,0.0,0.14156404,1.5142223,1.0
5,6.004686,1.8129311,2.0482666,0.67649984,0.0,0.0,1.0,1.8910719,5.7482743,0.0,0.10540464,1.1274477,1.0
6,6.138488,1.8277582,1.9234152,0.66653764,0.0,0.0,1.0,1.8910719,5.815955,0.0,0.10830277,1.1584473,1.0
7,3.3089168,1.2751187,1.9182842,0.80036527,0.0,0.0,1.0,1.9329209,3.2933354,0.0,0.094753355,1.0135176,1.0
8,5.9684167,1.8611585,1.9434081,0.58003294,0.0,0.0,1.0,1.865217,5.9684167,0.0,0.06712253,0.7179678,0.0
9,6.0505223,1.8791456,2.0166967,0.5645294,0.0,0.0,1.0,1.9306203,6.0505223,0.0,0.0815265,0.8720382,0.0
10,6.0158715,1.8715546,1.8614048,0.56248206,0.0,0.0,1.0,1.9494116,6.0158715,0.0,0.06645365,0.7108133,0.0
11,6.0696483,1.8833357,1.8817676,0.57866895,0.0,0.0,1.0,1.9538195,6.0696483,0.0,0.07083343,0.75766104,0.0
12,6.192733,1.9103003,1.9251673,0.6061319,0.0,0.0,1.0,3.07097,6.192733,0.0,0.08452703,0.90413296,0.0
13,6.1999917,1.9118905,1.8894238,0.5077508,0.0,0.0,1.0,3.0854747,6.1999917,0.0,0.08205162,0.877655,0.0
14,6.3932962,1.9157447,1.8871398,0.44504058,0.0,0.0,1.0,3.0854747,6.2175846,0.0,0.101038344,1.0807441,1.0
