window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,8.146005,1.3991876,1.405037,0.6324957,2.0234728,5.365452,0.0,0.2349798,2.480665,1.0
1,9.764913,1.533388,1.583407,0.7471375,1.348982,6.1817155,0.0,0.25160035,2.6561272,1.0
2,8.753557,1.4036499,1.4842577,0.3577783,1.348982,5.392594,0.0,0.2634033,2.78073,1.0
3,8.985117,1.4262207,1.464519,0.35674572,1.5738127,5.5298786,0.0,0.26382962,2.7852306,1.0
4,8.944254,1.4109266,1.4740572,0.35472065,2.0234709,5.4368534,0.0,0.26931962,2.8431883,1.0
5,8.545069,1.4030092,1.42304,0.3565955,2.0234709,5.3886967,0.0,0.25324988,2.673541,1.0
6,9.033535,1.417947,1.4750392,0.35674572,2.0234709,5.479555,0.0,0.27025965,2.853112,1.0
7,8.711535,1.3916496,1.4240263,0.4466243,2.0234709,5.319603,0.0,0.26729333,2.821797,1.0
8,9.549165,1.4418496,1.5080844,0.34586748,2.0234709,5.6249404,0.0,0.2835368,2.9932778,1.0
9,8.879798,1.4501184,1.4272019,0.47132474,2.0234709,5.675235,0.0,0.24754426,2.6133072,1.0
10,9.280689,1.4146053,1.4260286,0.3448091,2.0234709,5.459229,0.0,0.29618576,3.1268122,1.0
11,9.228032,1.4095128,1.4092873,0.42714524,2.0234709,5.428254,0.0,0.30508748,3.220787,1.0
12,9.262348,1.4128315,1.3967296,0.61575323,2.0234709,5.44844,0.0,0.30458573,3.21549,1.0
13,9.502173,1.4360251,1.4515458,0.4148976,2.0234709,5.589514,0.0,0.28677145,3.027426,1.0
14,9.502813,1.436087,1.4599054,0.34845248,2.0234709,5.58989,0.0,0.28954718,3.056729,1.0
15,8.663026,1.4395134,1.4809883,0.35143578,2.0234709,5.6107306,0.0,0.24195625,2.554315,1.0
16,9.627645,1.4481596,1.5239794,0.45127994,1.1241515,5.66332,0.0,0.3231065,3.4110124,1.0
17,7.6267223,1.409792,1.4277606,0.34659976,1.3489815,5.429952,0.0,0.20421666,2.155901,1.0
18,8.930834,1.4355576,1.4465395,0.3470289,1.3489815,5.58667,0.0,0.25672972,2.7102776,1.0
19,8.584789,1.4241502,1.4167476,0.5237888,1.3489815,5.5172853,0.0,0.24519597,2.5885165,1.0
20,9.034383,1.4346906,1.4788811,0.35472065,1.3489815,5.581396,0.0,0.26215956,2.7675998,1.0
21,9.345775,1.4996696,1.5251962,0.63046366,1.3489815,5.976626,0.0,0.24729075,2.610631,1.0
22,8.827805,1.3991508,1.4607502,0.6556406,1.3489815,5.3652287,0.0,0.26938933,2.843924,1.0
23,9.514394,1.437207,1.503818,0.4542046,1.3489815,5.596702,0.0,0.28995347,3.0610182,1.0
24,10.2929325,1.5125,1.5169163,0.531091,1.3489815,6.054666,0.0,0.28971368,3.058487,1.0
25,10.160596,1.5137618,1.5125107,0.63046366,1.3489815,6.0623403,0.0,0.27768323,2.9314823,1.0
26,8.605056,1.4193803,1.4878551,0.58112746,1.3489815,5.4882727,0.0,0.24842145,2.6225677,1.0
27,8.030759,1.409282,1.4858559,0.5495876,1.3489815,5.4268503,0.0,0.22458355,2.3709128,1.0
28,8.079029,1.387882,1.4607257,0.5527012,1.3489815,5.2966866,0.0,0.2368921,2.5008533,1.0
29,7.0729976,1.3636167,1.3770102,0.42487898,1.3489815,5.149095,0.0,0.19584672,2.06754,1.0
30,7.8656282,1.3901619,1.4698861,0.63976175,1.3489815,5.3105536,0.0,0.22493865,2.3746614,1.0
31,8.309677,1.410632,1.4885267,0.564256,1.3489815,5.435062,0.0,0.23786733,2.5111485,1.0
