window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,7.5724487,1.201384,1.4265254,0.48499924,3.1489308,5.57253,0.047125433,0.23724851,2.0253966,1.0
1,13.07631,1.8821161,1.909931,0.4211838,3.1489308,10.602557,0.047125433,0.19522245,1.6666191,1.0
2,11.964734,1.8815944,1.8557426,0.3376779,3.1489308,10.598703,0.047125433,0.16027212,1.3682473,1.0
3,11.672205,1.8326993,1.8465441,0.44260854,3.1489308,10.23741,0.047125433,0.16404247,1.4004349,1.0
4,12.516084,1.8599329,1.8393056,0.52709985,3.3740225,10.4386425,0.14040145,0.18374233,1.568613,1.0
5,12.6372595,1.8239855,1.8131258,0.47738278,3.9124227,10.173022,0.36350974,0.19820638,1.692093,1.0
6,6.5907483,1.1852663,1.8194232,0.6207191,4.719085,5.453434,0.6977836,0.18693365,1.5958574,1.0
7,12.675821,1.8036908,1.843286,0.5654757,4.719085,10.023062,0.6977836,0.20571418,1.7561873,1.0
8,6.7165303,1.1179509,1.3087481,0.5296775,5.0551553,4.9560313,0.83704805,0.23602183,2.0149245,1.0
9,6.545946,1.0805752,1.5352976,0.6661458,5.3924007,4.679857,0.9767996,0.25058883,2.1392834,1.0
10,6.675949,1.0438029,1.3188856,0.4739039,5.3924007,4.4081407,0.9767996,0.28931424,2.4698832,1.0
11,6.902432,1.1323203,1.7734407,0.7263375,5.3924007,5.0622087,0.9767996,0.23879908,2.0386338,1.0
12,6.3288345,1.1204511,1.782539,0.72432816,5.3924007,4.9745054,0.9767996,0.20825385,1.7778685,1.0
13,6.4927435,1.1021267,1.7460213,0.422669,5.3924007,4.8391037,0.9767996,0.231504,1.9763556,1.0
14,6.3414984,1.1034392,1.7753499,0.42434683,5.3924007,4.848802,0.9767996,0.2201665,1.8795671,1.0
15,6.1675887,1.075257,1.7371905,0.7587634,5.3924007,4.640559,0.9767996,0.227266,1.9401757,1.0
16,12.570778,1.8350002,1.8763734,0.4188841,5.3924007,10.254412,0.9767996,0.1927368,1.6453991,1.0
17,6.570772,1.1385229,1.8634746,0.6136079,5.3924007,5.1080403,0.9767996,0.21297438,1.8181678,1.0
18,12.18002,1.8429848,1.9397075,0.57897556,6.9650373,10.313411,1.6284864,0.17770945,1.5171101,1.0
19,6.920912,1.1316667,1.935314,0.77984005,5.0639777,5.057379,0.840704,0.2404578,2.0527945,1.0
20,7.064201,1.148858,1.538517,0.7047191,5.0639777,5.1844077,0.840704,0.23848583,2.0359597,1.0
21,6.8806105,1.1418983,1.560227,0.666667,5.0639777,5.132982,0.840704,0.2310843,1.9727726,1.0
22,6.6091647,1.1509808,1.98181,0.63855344,3.9146821,5.2000937,0.36444604,0.20782427,1.7742012,1.0
23,6.8766966,1.1641992,1.9535503,0.70330733,3.1489308,5.2977667,0.047125433,0.2168828,1.851534,1.0
24,7.1471953,1.1795372,1.8629545,0.6890448,3.1489308,5.411101,0.047125433,0.22451426,1.916684,1.0
25,7.207272,1.1769257,1.9518609,0.69997656,3.1489308,5.391804,0.047125433,0.22982536,1.962025,1.0
26,7.090206,1.1647822,1.9399487,0.7770606,3.1489308,5.302074,0.047125433,0.23000698,1.9635755,1.0
