window_index,window_score,successor_score,successor_median_score,successor_dispersion,manifold_uncertainty_score,manifold_z,uncertainty_confidence,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,21.675781,6.751514,7.229008,0.9189548,0.0,0.0,1.0,0.0,20.0,0.0,0.19368371,1.2393973,1.0
1,22.347595,6.588343,7.2147193,0.8960404,0.0,0.0,1.0,0.0,20.0,0.0,0.20868175,1.3353709,1.0
2,21.286364,6.793687,7.4125586,0.82636726,0.0,0.0,1.0,0.0,20.0,0.0,0.18499011,1.1837662,1.0
3,21.860102,6.9204354,7.399209,0.94535166,0.0,0.0,1.0,0.0,20.0,0.0,0.19779858,1.2657286,1.0
4,23.931576,7.0927305,7.286784,0.8135507,0.0,0.0,1.0,0.0,20.0,0.0,0.2440435,1.5616535,1.0
5,21.269676,6.793804,7.348317,0.95111006,0.0,0.0,1.0,0.0,20.0,0.0,0.18461758,1.1813824,1.0
6,21.471863,6.4123964,7.403647,0.97342116,0.0,0.0,1.0,0.0,20.0,0.0,0.18913133,1.2102662,1.0
7,20.394043,6.4176784,7.4498043,0.9619794,0.0,0.0,1.0,0.0,20.0,0.0,0.16506937,1.0562918,1.0
8,21.047983,7.0706344,7.477166,0.7329579,0.0,0.0,1.0,0.0,20.0,0.0,0.17966837,1.149712,1.0
9,21.076447,7.0282636,7.4735546,0.8966362,0.0,0.0,1.0,0.0,20.0,0.0,0.18030378,1.1537781,1.0
10,20.0,6.9705315,7.38891,0.8312753,0.0,0.0,1.0,0.0,20.0,0.0,0.14350809,0.9183195,0.0
11,21.653196,7.0510187,7.493493,0.7811059,0.0,0.0,1.0,0.0,20.0,0.0,0.19317952,1.2361709,1.0
12,22.678497,7.5667224,7.7079277,0.7686975,0.0,0.0,1.0,0.0,20.0,0.0,0.21606898,1.3826424,1.0
13,22.07968,7.167809,7.677831,0.75138056,0.0,0.0,1.0,0.0,20.0,0.0,0.2027006,1.2970971,1.0
14,21.947227,7.1526217,7.706592,0.8121883,0.0,0.0,1.0,0.0,20.0,0.0,0.19974363,1.2781751,1.0
15,20.031044,7.2171555,7.621763,0.7907687,0.0,0.0,1.0,0.0,20.0,0.0,0.15696558,1.0044351,1.0
16,20.399864,7.5364294,7.817737,0.67160475,0.0,0.0,1.0,0.0,20.0,0.0,0.16519934,1.0571235,1.0
17,20.61343,7.3796496,7.5797806,0.73561925,0.0,0.0,1.0,0.0,20.0,0.0,0.16996711,1.0876329,1.0
18,20.0,7.535474,7.6562552,0.6782497,0.0,0.0,1.0,0.0,20.0,0.0,0.15569705,0.9963176,0.0
19,23.854685,7.2744064,7.589762,0.7697095,0.0,0.0,1.0,0.0,20.0,0.0,0.24232699,1.5506694,1.0
20,22.094795,7.2702317,7.346986,0.73795366,0.0,0.0,1.0,0.0,20.0,0.0,0.2030381,1.2992567,1.0
21,24.499725,7.28975,7.426503,0.7927702,0.0,0.0,1.0,0.0,20.0,0.0,0.2567273,1.6428182,1.0
22,26.121761,6.8351216,7.355497,0.8068982,0.0,0.0,1.0,0.0,20.0,0.0,0.29293865,1.8745375,1.0
23,27.949583,7.293468,7.4400835,0.7911576,0.0,0.0,1.0,0.0,20.0,0.0,0.33374414,2.135655,1.0
24,27.127802,6.7974467,7.2634788,0.6799484,0.0,0.0,1.0,0.0,20.0,0.0,0.31539816,2.0182576,1.0
25,24.006529,7.2602015,7.346579,0.7297228,0.0,0.0,1.0,0.0,20.0,0.0,0.24571681,1.5723611,1.0
26,24.056248,7.2405777,7.684518,0.7624865,0.0,0.0,1.0,0.0,20.0,0.0,0.24682678,1.579464,1.0
27,29.81962,7.262399,7.4477262,0.76735383,0.0,0.0,1.0,0.0,20.0,0.0,0.375492,2.402803,1.0
28,24.000103,7.529633,7.650125,0.6937032,0.0,0.0,1.0,0.0,20.0,0.0,0.24557339,1.5714433,1.0
29,25.81645,7.259572,7.4412127,0.7808991,0.0,0.0,1.0,0.0,20.0,0.0,0.28612268,1.8309215,1.0
30,24.48418,7.3085318,7.540271,0.82037604,0.0,0.0,1.0,0.0,20.0,0.0,0.25638026,1.6405975,1.0
31,25.534399,7.171459,7.383261,0.87927705,0.0,0.0,1.0,0.0,20.0,0.0,0.27982596,1.7906283,1.0
32,23.256721,7.4876924,7.711279,0.7018947,0.0,0.0,1.0,0.0,20.0,0.0,0.22897767,1.4652461,1.0
33,23.942614,7.1922274,7.4487696,0.84994656,0.0,0.0,1.0,0.0,20.0,0.0,0.24428995,1.5632305,1.0
34,22.175291,6.5378666,7.544359,0.9776401,0.0,0.0,1.0,0.0,20.0,0.0,0.20483509,1.3107558,1.0
35,25.800009,6.7443523,7.296291,0.80271375,0.0,0.0,1.0,0.0,20.0,0.0,0.28575566,1.8285729,1.0
36,22.624569,6.7316756,7.338269,0.82190305,0.0,0.0,1.0,0.0,20.0,0.0,0.2148651,1.3749386,1.0
37,21.624702,7.1676903,7.5830445,0.7403601,0.0,0.0,1.0,0.0,20.0,0.0,0.1925434,1.2321004,1.0
38,23.756102,7.2160683,7.5547566,0.7324723,0.0,0.0,1.0,0.0,20.0,0.0,0.24012613,1.5365859,1.0
39,22.619461,7.4448814,7.666049,0.7122068,0.0,0.0,1.0,0.0,20.0,0.0,0.21475102,1.3742087,1.0
40,22.132853,7.1062026,7.544468,0.7332289,0.0,0.0,1.0,0.0,20.0,0.0,0.20388767,1.3046932,1.0
41,24.262505,6.642586,7.4070797,0.8323157,0.0,0.0,1.0,0.0,20.0,0.0,0.2514314,1.6089293,1.0
42,22.02019,7.195702,7.5281253,0.64781874,0.0,0.0,1.0,0.0,20.0,0.0,0.20137253,1.2885987,1.0
43,25.711678,6.6900277,7.544228,0.79830694,0.0,0.0,1.0,0.0,20.0,0.0,0.28378367,1.815954,1.0
44,24.459093,7.24549,7.346324,0.80382913,0.0,0.0,1.0,0.0,20.0,0.0,0.25582016,1.6370132,1.0
45,24.108294,7.1876736,7.41449,0.78174627,0.0,0.0,1.0,0.0,20.0,0.0,0.24798866,1.5868989,1.0
46,23.278952,7.2132196,7.5269365,0.77370393,0.0,0.0,1.0,0.0,20.0,0.0,0.22947392,1.4684216,1.0
47,23.226242,7.5317554,7.665909,0.6202415,0.0,0.0,1.0,0.0,20.0,0.0,0.22829722,1.4608918,1.0
48,23.665062,7.472023,7.6544967,0.64798206,0.0,0.0,1.0,0.0,20.0,0.0,0.23809367,1.5235801,1.0
49,26.753132,7.164859,7.6001415,0.6994436,0.0,0.0,1.0,0.0,20.0,0.0,0.30703378,1.9647332,1.0
50,23.762941,7.448391,7.5703006,0.7333082,0.0,0.0,1.0,0.0,20.0,0.0,0.24027885,1.5375632,1.0
51,27.629665,7.1812387,7.5420337,0.7175907,0.0,0.0,1.0,0.0,20.0,0.0,0.32660207,2.0899522,1.0
52,27.117943,7.4856377,7.6580906,0.63863146,0.0,0.0,1.0,0.0,20.0,0.0,0.31517807,2.0168493,1.0
53,24.100569,7.4805927,7.579433,0.6928452,0.0,0.0,1.0,0.0,20.0,0.0,0.2478162,1.5857954,1.0
54,23.69925,7.465871,7.629725,0.77318424,0.0,0.0,1.0,0.0,20.0,0.0,0.23885694,1.5284643,1.0
55,23.445074,7.159653,7.5957093,0.6837307,0.0,0.0,1.0,0.0,20.0,0.0,0.23318258,1.4921536,1.0
56,25.556263,7.2573237,7.5505943,0.7697095,0.0,0.0,1.0,0.0,20.0,0.0,0.28031415,1.7937522,1.0
57,23.70013,7.3447227,7.59864,0.70662904,0.0,0.0,1.0,0.0,20.0,0.0,0.23887658,1.52859,1.0
58,24.263248,7.487705,7.602525,0.71199185,0.0,0.0,1.0,0.0,20.0,0.0,0.251448,1.6090355,1.0
59,21.78833,7.214183,7.58178,0.6665719,0.0,0.0,1.0,0.0,20.0,0.0,0.19619633,1.2554758,1.0
60,24.163795,7.5129066,7.6006913,0.70745736,0.0,0.0,1.0,0.0,20.0,0.0,0.24922775,1.5948279,1.0
61,25.59238,7.274456,7.5956054,0.79744935,0.0,0.0,1.0,0.0,20.0,0.0,0.2811204,1.7989115,1.0
62,25.02774,7.5962143,7.797922,0.642985,0.0,0.0,1.0,0.0,20.0,0.0,0.268515,1.7182485,1.0
63,23.334866,6.8712215,7.411662,0.8412749,0.0,0.0,1.0,0.0,20.0,0.0,0.23072219,1.4764094,1.0
64,23.55424,7.3101864,7.570009,0.784457,0.0,0.0,1.0,0.0,20.0,0.0,0.2356196,1.5077484,1.0
65,24.205256,7.3321266,7.5532355,0.87394804,0.0,0.0,1.0,0.0,20.0,0.0,0.25015333,1.6007508,1.0
66,23.076942,7.241101,7.6120152,0.91924155,0.0,0.0,1.0,0.0,20.0,0.0,0.22496416,1.4395633,1.0
67,23.862553,7.3470616,7.767359,0.69445455,0.0,0.0,1.0,0.0,20.0,0.0,0.24250259,1.5517931,1.0
68,21.022831,7.197447,7.611165,0.7275702,0.0,0.0,1.0,0.0,20.0,0.0,0.17910682,1.1461185,1.0
69,27.467602,6.8016267,7.440033,0.7891544,0.0,0.0,1.0,0.0,20.0,0.0,0.322984,2.0668,1.0
70,22.595568,7.418291,7.752768,0.7795149,0.0,0.0,1.0,0.0,20.0,0.0,0.2142176,1.3707952,1.0
71,23.777992,7.548937,7.6620464,0.70745736,0.0,0.0,1.0,0.0,20.0,0.0,0.24061485,1.5397133,1.0
72,21.519234,7.174129,7.583706,0.8310386,0.0,0.0,1.0,0.0,20.0,0.0,0.19018887,1.2170335,1.0
