window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,1.8052945,1.3655344,1.4581859,0.5834851,24742.61,1.8052945,1.0,0.032713074,0.72813773,0.0
1,1.8892795,1.4076797,1.4891552,0.5834851,24742.61,1.8892795,1.0,0.034603596,0.77021754,0.0
2,1.0289621,0.9759561,1.5046155,0.80829734,24635.5,1.0289621,0.99567103,0.041905727,0.93275064,0.0
3,0.79653686,0.72318,1.3462695,0.7633448,24635.5,0.5252425,0.99567103,0.045486905,1.0124615,1.0
4,1.0384514,0.9565972,1.4139024,0.7453599,24635.5,0.99038476,0.99567103,0.051156923,1.1386666,1.0
5,0.79653686,0.694569,0.8964821,0.43541387,24635.5,0.4682279,0.99567103,0.047110308,1.0485958,1.0
6,0.5282332,0.7168221,0.8928052,0.29516858,0.0,0.51257277,0.0,0.04884886,1.087293,1.0
7,0.57485324,0.7426008,0.758578,0.35117915,0.0,0.5639433,0.0,0.047410328,1.0552738,1.0
8,0.33849078,0.62946445,0.7414606,0.52858377,0.0,0.33849078,0.0,0.044353742,0.9872393,0.0
9,0.0,0.44824612,0.74803996,0.3310091,0.0,0.0,0.0,0.03788688,0.8432979,0.0
10,0.74974406,0.83583915,0.8670427,0.26936343,0.0,0.74974406,0.0,0.038633488,0.85991615,0.0
11,0.0,0.43362102,0.84887,0.29656792,0.0,0.0,0.0,0.033792764,0.7521698,0.0
12,0.82441777,0.8733118,0.9122788,0.290879,0.0,0.82441777,0.0,0.03237671,0.72065085,0.0
13,0.8643319,0.8933415,0.95499235,0.3122473,0.0,0.8643319,0.0,0.028513234,0.63465637,0.0
14,0.0,0.36670932,0.8793126,0.35562038,0.0,0.0,0.0,0.028139401,0.6263355,0.0
15,0.0,0.32987118,0.9304971,0.4221217,0.0,0.0,0.0,0.031102395,0.69228673,0.0
16,0.0,0.32061654,0.6235745,0.4423717,0.0,0.0,0.0,0.027877105,0.6204972,0.0
17,0.0,0.31719664,0.65193915,0.47775272,0.0,0.0,0.0,0.023503205,0.5231416,0.0
18,0.0,0.32877713,1.1122489,0.5085046,0.0,0.0,0.0,0.02140799,0.47650567,0.0
19,0.0,0.33997107,1.1722487,0.54014,0.0,0.0,0.0,0.021866709,0.48671597,0.0
20,0.0,0.35080966,0.7455849,0.5364905,0.0,0.0,0.0,0.021209642,0.47209078,0.0
21,0.0,0.35972255,1.1840894,0.54390687,0.0,0.0,0.0,0.02182905,0.48587775,0.0
22,0.0,0.36161673,1.2012655,0.5755104,0.0,0.0,0.0,0.02120332,0.47195005,0.0
23,0.0,0.36320433,1.2095789,0.5812847,0.0,0.0,0.0,0.02094712,0.46624747,0.0
24,0.0,0.36474532,1.2360786,0.62700135,0.0,0.0,0.0,0.021877142,0.4869482,0.0
25,0.05463816,0.4870218,0.8737617,0.655587,0.0,0.05463816,0.0,0.021445448,0.47733942,0.0
26,0.15607731,0.5379259,1.2675594,0.65374357,0.0,0.15607731,0.0,0.021038903,0.46829042,0.0
27,0.63438743,0.777951,1.3039091,0.6660062,0.0,0.63438743,0.0,0.020899242,0.4651818,0.0
28,0.82370377,0.87295353,1.0154631,0.69847983,0.0,0.82370377,0.0,0.019917553,0.44333106,0.0
29,0.9260941,0.92433494,1.0963091,0.68667865,0.0,0.9260941,0.0,0.020297036,0.4517777,0.0
30,1.2621388,1.0929686,1.0739998,0.63719463,0.0,1.2621388,0.0,0.02121023,0.4721039,0.0
31,1.154626,1.0390166,1.0636721,0.63719463,0.0,1.154626,0.0,0.02275075,0.50639325,0.0
32,1.2504792,1.0871176,1.0574855,0.63719463,0.0,1.2504792,0.0,0.022334974,0.49713877,0.0
33,1.2882204,1.1060568,1.0634525,0.5978464,0.0,1.2882204,0.0,0.023403935,0.520932,0.0
34,1.3226438,1.1233311,1.0565732,0.5978464,0.0,1.3226438,0.0,0.024334501,0.5416449,0.0
35,1.3104515,1.1172128,1.0420456,0.5978464,0.0,1.3104515,0.0,0.026096405,0.58086187,0.0
