window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,1.5132658,1.1550006,1.3317454,0.23681475,24059.723,1.3994701,0.8032151,0.08235588,1.2323242,1.0
1,1.5179839,1.1657002,1.2772576,0.23681475,24059.723,1.4182327,0.8032151,0.08025962,1.2009571,1.0
2,1.5852665,1.1748244,1.2267561,0.23681475,24059.723,1.4342325,0.8032151,0.08693716,1.3008758,1.0
3,1.5684649,1.1629742,1.211231,0.23681475,0.0,1.4134525,0.0,0.0877702,1.3133409,1.0
4,1.6487229,1.1733519,1.1931639,0.28721282,0.0,1.4316504,0.0,0.09578112,1.4332114,1.0
5,1.6590725,1.1839911,1.1985537,0.3384096,0.0,1.450307,0.0,0.094315015,1.4112736,1.0
6,1.7243086,1.1955378,1.2088525,0.25425878,0.0,1.470555,0.0,0.09977799,1.4930183,1.0
7,1.674164,1.204922,1.2295443,0.27414057,0.0,1.4870107,0.0,0.09086146,1.3595966,1.0
8,1.6397005,1.2136691,1.2563314,0.16919559,0.0,1.5023494,0.0,0.08428646,1.2612122,1.0
9,1.651099,1.2207339,1.2567291,0.15576184,0.0,1.514738,0.0,0.084018864,1.2572081,1.0
10,1.6702772,1.2277085,1.2491864,0.15576185,0.0,1.5269684,0.0,0.084750004,1.2681484,1.0
11,1.7175006,1.2438924,1.246741,0.15576185,0.0,1.555348,0.0,0.08673635,1.297871,1.0
12,1.7453743,1.261511,1.2358801,0.15576185,0.0,1.5862434,0.0,0.085984915,1.2866269,1.0
13,1.810739,1.266797,1.2406139,0.15576185,0.0,1.5955127,0.0,0.092586786,1.3854134,1.0
14,1.8477575,1.2771169,1.244962,0.16919559,0.0,1.6136094,0.0,0.09453698,1.414595,1.0
15,1.8359119,1.2865968,1.2546195,0.16919559,0.0,1.630233,0.0,0.09091997,1.3604722,1.0
16,1.8201256,1.3168626,1.3084801,0.26335514,0.0,1.6833062,0.0,0.0823495,1.2322288,1.0
17,1.9522109,1.3295492,1.3356521,0.40939617,0.0,1.705553,0.0,0.09444385,1.4132013,1.0
18,1.9096036,1.33577,1.3165226,0.45821464,0.0,1.7164618,0.0,0.08831512,1.3214947,1.0
19,2.1055627,1.4040399,1.4823138,0.49957424,0.0,1.8361776,0.0,0.09484276,1.4191705,1.0
20,1.3390468,1.0389062,1.4435495,0.5401387,0.0,1.1958907,0.0,0.08968677,1.3420193,1.0
21,1.3642707,1.0553327,1.4345655,0.48314065,0.0,1.2246956,0.0,0.088590845,1.3256205,1.0
22,1.3682877,1.0653322,1.4374146,0.48314065,0.0,1.2422304,0.0,0.08620585,1.2899328,1.0
23,1.3700202,1.0755502,1.4836737,0.5113104,0.0,1.2601484,0.0,0.08347787,1.249113,1.0
24,1.3636056,1.0726188,1.4954009,0.55103666,0.0,1.2550081,0.0,0.08335217,1.2472321,1.0
25,1.3733414,1.0813006,1.5389311,0.5560238,0.0,1.2702322,0.0,0.08232917,1.2319245,1.0
26,1.368658,1.0789056,1.5485917,0.5914419,0.0,1.2660323,0.0,0.08230762,1.2316021,1.0
27,1.3816954,1.0864006,1.5525864,0.5914419,0.0,1.2791754,0.0,0.08213283,1.2289866,1.0
28,1.3906938,1.0927012,1.5600572,0.61101526,0.0,1.2902238,0.0,0.08169841,1.2224863,1.0
29,1.4007319,1.0955337,1.5564965,0.629476,0.0,1.2951909,0.0,0.08238898,1.2328196,1.0
30,1.4065528,1.0957898,1.5579749,0.62947595,0.0,1.29564,0.0,0.08317526,1.2445849,1.0
31,1.4173387,1.0971329,1.3698841,0.6545163,0.0,1.2979952,0.0,0.08438579,1.2626985,1.0
