window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,5.04404,1.3114517,1.4312286,0.99994045,0.21250167,4.367385,0.0,0.10011525,1.4426677,1.0
1,4.7617226,1.2770853,1.406629,0.99994045,0.22860232,4.195768,0.0,0.09614051,1.3853915,1.0
2,4.615282,1.2507056,1.399195,0.9999405,0.24558853,4.0640345,0.0,0.09628991,1.3875444,1.0
3,4.547457,1.2883353,1.4713144,0.99994045,3.4360383,4.2519474,0.53048956,0.08317592,1.1985708,1.0
4,4.330806,1.2610404,1.3545339,1.031421,3.508567,4.115644,0.55558616,0.07976149,1.1493686,1.0
5,4.493951,1.2570884,1.4338238,0.99994045,3.5848215,4.0959086,0.5819718,0.088664286,1.2776586,1.0
6,1.0513567,0.62701076,1.3935091,0.99994045,3.6245482,0.9494618,0.59571815,0.0906744,1.3066244,1.0
7,1.0369098,0.62908715,1.3898299,0.99994045,3.6644628,0.95983076,0.6095295,0.08531828,1.2294425,1.0
8,0.9169085,0.60435903,1.403286,0.99994045,3.7469897,0.83634484,0.63808566,0.0884953,1.2752235,1.0
9,4.8789945,1.3032476,1.2163675,1.0208435,3.8331492,4.3264155,0.6678988,0.0947199,1.3649204,1.0
10,5.1226583,1.3174285,1.4637573,0.99994045,3.9233642,4.3972316,0.69911516,0.10210586,1.4713527,1.0
11,5.640012,1.4362477,1.5190964,0.9999405,4.0191474,4.9905844,0.73225826,0.095197424,1.3718016,1.0
12,4.8771544,1.3034309,1.5742319,0.9999405,4.1195264,4.327331,0.7669916,0.09458828,1.3630238,1.0
13,4.665649,1.2668761,1.6092086,0.9999405,4.108258,4.144786,0.7630924,0.09431243,1.3590487,1.0
14,0.6231582,0.5161884,1.6345824,0.9999405,4.1540794,0.39604315,0.7789478,0.092104256,1.3272288,1.0
15,8.0988865,1.9045631,2.0482,0.63187116,4.2025604,7.3292317,0.79572326,0.09021701,1.3000335,1.0
16,7.635595,1.9659125,2.1135762,0.61585516,4.1926136,7.635595,0.7922814,0.06548123,0.94358915,0.0
17,7.995726,2.038029,2.1517775,0.61585516,4.129667,7.995726,0.7705004,0.061345607,0.8839945,0.0
18,6.9210544,1.7929258,1.7950691,0.99994045,4.1251454,6.771744,0.7689359,0.073767684,1.0629975,1.0
19,8.358671,2.110709,2.1334743,0.70047414,4.0142946,8.358671,0.7305791,0.061477397,0.8858936,0.0
20,8.335029,2.1059744,2.0246458,0.737581,3.857766,8.335029,0.6764167,0.05599292,0.8068619,0.0
21,8.3702135,2.1130202,2.1176088,0.63187116,3.7596936,8.3702135,0.6424815,0.061318465,0.8836034,0.0
22,7.9213347,2.023132,2.0955734,0.63187116,3.6657772,7.9213347,0.60998434,0.060749035,0.87539786,0.0
23,7.4412394,1.9269927,2.0672095,0.63187116,3.5757554,7.4412394,0.5788348,0.060780596,0.87585264,0.0
24,6.782055,1.7949907,2.0542219,0.61585516,3.4903624,6.782055,0.5492869,0.060019642,0.86488724,0.0
25,6.091459,1.6566985,2.0169823,0.5987062,3.4494157,6.091459,0.5351184,0.059322853,0.8548465,0.0
26,5.431324,1.5245061,1.8925896,0.66748,3.4084177,5.431324,0.5209322,0.05871553,0.8460949,0.0
27,4.468311,1.3316622,1.746353,0.74799556,3.3297155,4.468311,0.4936995,0.061167896,0.88143367,0.0
28,2.3057396,0.8986061,1.6987847,0.6932129,3.2540684,2.3057396,0.46752393,0.057040453,0.82195693,0.0
29,5.7659283,1.5915108,1.5850892,0.99994045,3.2169218,5.7659283,0.4546704,0.06215895,0.8957148,0.0
