window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,34.0,6.639863,6.8725977,0.80312216,0.0,20.0,0.0,0.39701718,3.4914463,1.0
1,34.0,6.656099,7.3301654,0.8990195,0.0,20.0,0.0,0.34730932,3.0543058,1.0
2,34.0,6.658743,7.4128766,0.7886047,0.0,20.0,0.0,0.36702198,3.2276628,1.0
3,34.0,6.688075,7.3621397,0.8990195,0.0,20.0,0.0,0.353704,3.1105418,1.0
4,34.0,6.677722,7.210812,0.8841854,0.0,20.0,0.0,0.3573462,3.1425722,1.0
5,34.0,6.688949,7.374809,0.8990195,0.0,20.0,0.0,0.38627973,3.3970191,1.0
6,34.0,6.6745257,7.3588324,0.8990195,0.0,20.0,0.0,0.40840694,3.5916102,1.0
7,34.0,6.684211,7.428311,0.7838845,0.0,20.0,0.0,0.384362,3.3801544,1.0
8,33.234005,6.764742,7.5899353,0.7783738,0.0,20.0,0.0,0.32869095,2.890572,1.0
9,33.90556,6.71849,7.2176895,0.8951986,0.0,20.0,0.0,0.3396,2.9865084,1.0
10,34.0,6.7509623,7.3168206,0.8349103,0.0,20.0,0.0,0.34165013,3.0045378,1.0
11,32.496174,7.7043777,7.735428,0.45404518,0.0,20.0,0.0,0.31670526,2.7851677,1.0
12,34.0,7.2752857,7.596757,0.7112613,0.0,20.0,0.0,0.3543507,3.1162288,1.0
13,34.0,6.767573,7.4515386,0.8005452,0.0,20.0,0.0,0.35176557,3.093495,1.0
14,34.0,7.2853847,7.6011934,0.7112613,0.0,20.0,0.0,0.35309193,3.105159,1.0
15,34.0,6.785182,7.3027754,0.8265792,0.0,20.0,0.0,0.3894176,3.424614,1.0
16,34.0,6.7771606,7.423597,0.7898237,0.0,20.0,0.0,0.38110396,3.3515024,1.0
17,34.0,6.779935,7.4662337,0.84234387,0.0,20.0,0.0,0.3661303,3.219821,1.0
18,33.813362,6.732693,7.010819,0.8929533,0.0,20.0,0.0,0.3381023,2.9733374,1.0
19,32.07959,6.7403903,6.9756227,0.88106984,0.0,20.0,0.0,0.30993807,2.7256558,1.0
20,33.96816,6.769999,7.4908423,0.8627031,0.0,20.0,0.0,0.3406169,2.9954515,1.0
21,34.0,6.780661,7.021745,0.88106984,0.0,20.0,0.0,0.34349802,3.0207884,1.0
22,34.0,6.7664695,7.2756853,0.8951986,0.0,20.0,0.0,0.34370136,3.0225766,1.0
23,33.686157,6.7791257,7.6064763,0.85222644,0.0,20.0,0.0,0.33603594,2.9551654,1.0
24,34.0,6.7713265,7.578483,0.85495466,0.0,20.0,0.0,0.39170802,3.4447565,1.0
25,34.0,6.7588415,7.463128,0.8426688,0.0,20.0,0.0,0.3452906,3.0365527,1.0
26,34.0,7.74773,7.763883,0.46470112,0.0,20.0,0.0,0.36640868,3.2222693,1.0
27,34.0,7.379836,7.7070165,0.6107021,0.0,20.0,0.0,0.3611699,3.1761985,1.0
28,34.0,7.3880954,7.7472677,0.5543776,0.0,20.0,0.0,0.34465808,3.0309901,1.0
29,34.0,7.261592,7.65498,0.6638328,0.0,20.0,0.0,0.39047074,3.4338758,1.0
30,34.0,7.353864,7.7311544,0.5543776,0.0,20.0,0.0,0.36287716,3.1912124,1.0
31,34.0,6.7115946,7.355388,0.7999399,0.0,20.0,0.0,0.37070698,3.2600694,1.0
32,33.953434,6.7267203,7.2601733,0.8317168,0.0,20.0,0.0,0.34037766,2.9933474,1.0
33,32.6679,6.7363286,7.4305854,0.8005452,0.0,20.0,0.0,0.31949484,2.8096998,1.0
34,33.60365,6.738344,7.3258443,0.8251648,0.0,20.0,0.0,0.33469564,2.9433784,1.0
35,34.0,7.3442163,7.7246184,0.6256689,0.0,20.0,0.0,0.3565566,3.135628,1.0
36,33.47859,7.308654,7.699991,0.6256689,0.0,20.0,0.0,0.33266407,2.9255126,1.0
37,34.0,6.6854215,7.2246013,0.8734741,0.0,20.0,0.0,0.35238057,3.0989034,1.0
38,34.0,6.665629,7.4982986,0.85222644,0.0,20.0,0.0,0.34260032,3.012894,1.0
39,34.0,6.694534,7.171475,0.81805587,0.0,20.0,0.0,0.35857254,3.1533568,1.0
40,34.0,6.7162027,7.438607,0.91762143,0.0,20.0,0.0,0.39244264,3.451217,1.0
41,34.0,6.688995,7.498563,0.85495466,0.0,20.0,0.0,0.35797858,3.1481333,1.0
42,34.0,6.6283784,6.887426,0.8366023,0.0,20.0,0.0,0.38451427,3.3814933,1.0
43,34.0,6.6375227,6.921102,0.88106984,0.0,20.0,0.0,0.34345573,3.0204165,1.0
44,34.0,6.6869955,6.9009967,0.83648664,0.0,20.0,0.0,0.40081382,3.5248346,1.0
