window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,3.140687,1.3653891,1.3774902,0.7140013,68.98693,3.1151927,0.83505946,0.10932875,1.0233823,1.0
1,3.1347597,1.2772872,1.4391258,0.8600184,68.98693,2.6996026,0.83505946,0.15603188,1.4605515,1.0
2,3.4600153,1.4384888,1.56611,0.84489423,68.98693,3.4600153,0.83505946,0.09812444,0.91850334,0.0
3,3.8243685,1.4741087,1.7529194,0.83148617,68.98693,3.6280396,0.83505946,0.12334818,1.1546125,1.0
4,3.7613428,1.4629031,1.6254072,0.8668213,68.98693,3.5751812,0.83505946,0.122724295,1.1487727,1.0
5,4.5877314,1.6775559,1.7064819,0.5565129,68.98693,4.5877314,0.83505946,0.09298667,0.8704108,0.0
6,4.87006,1.7228824,1.7774107,0.65246505,70.93526,4.801543,0.89469326,0.11118635,1.0407706,1.0
7,5.108279,1.6836576,1.7515992,0.56714225,70.93526,4.616514,0.89469326,0.1393449,1.3043514,1.0
8,4.5757356,1.5376529,1.8998711,0.80546576,65.61109,3.927787,0.7317328,0.15718327,1.4713293,1.0
9,4.542218,1.6679075,1.6524355,0.6313683,67.11822,4.542218,0.7778624,0.10173946,0.9523421,0.0
10,3.5183966,1.3538202,1.5690875,0.8161971,61.612316,3.0606203,0.6093394,0.1524841,1.4273423,1.0
11,4.2815056,1.5580924,1.8247302,0.7037939,61.612316,4.0242033,0.6093394,0.12634687,1.1826822,1.0
12,4.1977844,1.4879138,1.7619976,0.8669689,2.5432134,3.6931605,0.0,0.14853677,1.3903929,1.0
13,4.0203953,1.4844837,1.8750179,0.8270819,2.3475792,3.67698,0.0,0.13533813,1.2668457,1.0
14,4.1173224,1.4936645,1.8764083,0.8320607,2.1629996,3.7202873,0.0,0.13940552,1.3049189,1.0
15,3.9003537,1.4470352,1.8119248,0.8669689,52.947784,3.5003297,0.34413794,0.14171311,1.3265194,1.0
16,3.6403239,1.3835062,1.9872822,0.7757361,49.313766,3.2006536,0.23290898,0.14876,1.3924825,1.0
17,3.7714262,1.4183904,1.6984226,0.86856437,44.874466,3.365208,0.09703216,0.14367557,1.344889,1.0
18,4.1573367,1.470734,1.937304,0.7889233,44.562916,3.6121206,0.087496325,0.15290256,1.4312593,1.0
19,3.3442287,1.3421562,1.7972467,0.7765606,42.334736,3.0055993,0.019296842,0.14121999,1.3219035,1.0
20,4.14234,1.4911579,1.7605,0.774055,42.030273,3.7084632,0.009977944,0.14254172,1.3342756,1.0
21,2.971858,1.3350033,1.3993893,0.9561327,45.993782,2.971858,0.13129187,0.09090428,0.85091835,0.0
22,2.8884387,1.317319,1.5977613,0.9338583,43.914696,2.8884387,0.067655794,0.10314932,0.9655392,0.0
23,3.5843067,1.4648377,1.9634464,0.89389765,43.300545,3.5843067,0.04885804,0.102310546,0.9576878,0.0
24,3.6928463,1.4878472,1.9321016,0.8358764,41.44522,3.6928463,0.0,0.093301624,0.8733589,0.0
25,3.7534354,1.5006917,1.5336192,0.91489905,36.617054,3.7534354,0.0,0.106209755,0.99418676,0.0
26,2.8083785,1.2814652,1.240965,0.6910099,33.845737,2.7193105,0.0,0.11682828,1.0935824,1.0
27,3.5482717,1.4571985,1.7684397,0.81327224,32.37962,3.5482717,0.0,0.101562984,0.9506902,0.0
28,3.191156,1.3474088,1.6271267,0.91699636,32.19132,3.0303767,0.0,0.123025075,1.1515882,1.0
29,4.954481,1.6371003,1.8310941,0.7308804,33.562454,4.396896,0.0,0.14553817,1.3623241,1.0
30,3.5029685,1.435271,1.5158044,0.7744366,34.519638,3.4448364,0.0,0.111981615,1.0482148,1.0
31,3.8449345,1.4414012,1.7746295,0.73709935,15.267639,3.4737535,0.0,0.1394456,1.3052942,1.0
32,3.5362384,1.4461105,1.552901,0.84163934,15.3481655,3.4959676,0.0,0.110346824,1.0329121,1.0
33,3.4374306,1.400738,1.569544,0.838052,15.571576,3.2819388,0.0,0.12129204,1.135366,1.0
34,3.9960768,1.4879802,1.9426023,0.80381006,33.636345,3.6934738,0.0,0.13183808,1.2340832,1.0
35,3.1964335,1.3708174,1.9053757,0.8794821,34.608906,3.1407988,0.0,0.112237506,1.0506101,1.0
36,4.2011275,1.5665787,1.8275625,0.71490794,35.22972,4.0642347,0.0,0.117111675,1.0962353,1.0
37,3.843999,1.4437639,1.7175144,0.82944006,37.009678,3.4848983,0.0,0.13828321,1.2944134,1.0
38,3.6253004,1.473528,2.143552,0.8084924,37.008705,3.6253004,0.0,0.09673148,0.9054644,0.0
39,3.1112618,1.3645558,2.0864365,0.8756339,37.008705,3.1112618,0.0,0.0922301,0.86332875,0.0
40,3.9097018,1.5080758,1.7104223,0.8224259,34.76674,3.7882679,0.0,0.11661503,1.0915864,1.0
41,4.627598,1.6125938,1.7238098,0.76127076,33.679565,4.281295,0.0,0.13152015,1.2311071,1.0
42,3.9509027,1.4843094,1.9569225,0.8743941,33.679565,3.676158,0.0,0.1296428,1.213534,1.0
43,3.8466463,1.4930534,1.8782865,0.89004374,32.822483,3.7174048,0.0,0.1174426,1.0993329,1.0
44,4.599527,1.5477505,2.0488355,0.7759094,32.822483,3.975419,0.0,0.15474953,1.448548,1.0
45,3.5056307,1.448159,2.0750172,0.80474627,32.822483,3.5056307,0.0,0.0856811,0.8020263,0.0
46,5.4394016,1.7062759,2.0331705,0.70850265,32.338543,4.723208,0.0,0.15311384,1.433237,1.0
47,5.072073,1.7802327,2.243883,0.6426633,32.38016,5.072073,0.0,0.098022364,0.9175479,0.0
48,4.806319,1.6895891,1.7658008,0.63181245,32.54474,4.6444936,0.0,0.11746578,1.0995499,1.0
49,4.0219154,1.5029262,2.2062972,0.74011266,32.54474,3.7639763,0.0,0.12774776,1.1957953,1.0
50,3.750124,1.4999896,2.1913888,0.85509574,1.6162628,3.750124,0.0,0.091640204,0.85780704,0.0
51,3.809377,1.485443,2.0557983,0.7531193,1.6162628,3.6815052,0.0,0.11743252,1.0992385,1.0
52,4.2547703,1.5735981,2.0648584,0.7443423,18.091188,4.0973463,0.0,0.11855805,1.1097741,1.0
53,4.1011286,1.5677719,2.0903423,0.774538,18.091188,4.0698633,0.0,0.109175615,1.0219489,1.0
54,3.5362236,1.4546444,2.1323714,0.8243269,18.2174,3.5362236,0.0,0.10542672,0.98685706,0.0
55,5.131948,1.6822386,1.9272685,0.85876805,18.2174,4.60982,0.0,0.14140256,1.3236123,1.0
56,3.9789143,1.4742312,1.883217,0.8567653,18.2174,3.6286175,0.0,0.13629694,1.2758207,1.0
57,4.3598166,1.5216967,1.8345792,0.82487345,18.33593,3.8525193,0.0,0.14702342,1.376227,1.0
58,3.690302,1.471868,1.8717119,0.85800123,18.222408,3.61747,0.0,0.11297611,1.0575238,1.0
59,3.2690256,1.3980005,1.5563543,0.95027983,17.342657,3.2690256,0.0,0.10188688,0.95372206,0.0
60,3.977126,1.5459398,1.73277,0.92164195,17.494595,3.966878,0.0,0.1076193,1.007381,1.0
61,4.272682,1.5727334,1.9415846,0.8334068,51.814156,4.0932674,0.30944017,0.12020958,1.1252335,1.0
62,3.7960222,1.5097197,1.9083295,0.9006371,50.52406,3.7960222,0.26995328,0.10554516,0.98796576,0.0
63,3.4265742,1.4108013,1.5606383,0.9569654,52.486916,3.329409,0.3300318,0.11573864,1.0833827,1.0
64,2.8657646,1.3125123,1.88407,0.9151336,54.94566,2.8657646,0.40528834,0.10065718,0.94221133,0.0
65,3.2144315,1.3330798,1.7322007,0.8679017,59.803036,2.9627848,0.55396146,0.13275583,1.2426739,1.0
66,4.0854726,1.5481064,1.8900571,0.80136937,67.5705,3.9770982,0.79170585,0.1151482,1.077856,1.0
67,3.0223062,1.3135288,1.5367681,0.8429227,72.43725,2.8705595,0.9406658,0.12296626,1.1510376,1.0
68,3.526307,1.4173183,1.6896261,0.8049265,68.39937,3.3601508,0.81707555,0.12192418,1.1412832,1.0
69,4.428565,1.577904,1.8990608,0.7471146,68.39937,4.1176577,0.81707555,0.1298775,1.2157309,1.0
70,4.221046,1.5998214,2.3207698,0.6892744,67.94448,4.221046,0.80315244,0.10201771,0.9549467,0.0
71,3.6680646,1.4521172,1.89458,0.8863413,67.03012,3.5243022,0.775166,0.11928167,1.1165477,1.0
72,3.364057,1.3678285,1.8844645,0.8506808,69.90117,3.1266994,0.8630422,0.13000186,1.216895,1.0
73,3.4491935,1.4167815,1.8516126,0.8506808,69.48698,3.3576186,0.85036474,0.11515557,1.077925,1.0
74,3.702178,1.446888,1.9189782,0.9055103,66.632904,3.4996352,0.7630081,0.12449615,1.1653583,1.0
