window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,2.2457678,1.3712099,1.4147515,0.51752985,12349.827,1.8855512,0.49999997,0.14036013,1.5458301,1.0
1,2.2696145,1.3718333,1.4284537,0.51752985,12349.827,1.8868667,0.49999997,0.14342336,1.5795665,1.0
2,1.9464535,1.2428619,1.3460237,0.49788228,12349.827,1.6147487,0.49999997,0.14409104,1.5869198,1.0
3,1.9385918,1.235732,1.3246162,0.4328612,12349.827,1.5997052,0.49999997,0.14575689,1.6052662,1.0
4,1.8533982,1.2079529,1.1878091,0.51113695,12349.827,1.5410938,0.49999997,0.14337222,1.5790032,1.0
5,1.3386964,1.0175577,1.2416176,0.74112886,12349.827,1.1393775,0.49999997,0.13618235,1.4998189,1.0
6,1.280645,0.98415214,1.2350005,0.73382866,0.0,1.0688946,0.0,0.14219211,1.5660063,1.0
7,2.4184759,1.4187009,1.4113317,0.41060713,0.0,1.985753,0.0,0.14733174,1.6226107,1.0
8,2.2228038,1.4017055,1.3656653,0.40851957,0.0,1.9498943,0.0,0.12710881,1.3998891,1.0
9,1.0781292,0.9318416,1.3012629,0.6186489,0.0,0.9585242,0.0,0.1231705,1.3565153,1.0
10,1.0656257,0.92027664,1.310107,0.6186489,0.0,0.9341232,0.0,0.12732027,1.4022181,1.0
11,1.0713463,0.9131952,1.2641268,0.6906589,0.0,0.919182,0.0,0.13374546,1.4729806,1.0
12,1.0563321,0.9027785,1.3130562,0.5336834,0.0,0.89720374,0.0,0.1368111,1.5067436,1.0
13,0.9878563,0.8921604,0.7868365,0.6838091,0.0,0.8748005,0.0,0.12432644,1.369246,1.0
14,0.94950277,0.87915105,1.2549145,0.67729384,0.0,0.8473519,0.0,0.12207381,1.3444371,1.0
15,0.8776765,0.84673154,1.2446476,0.67729384,0.0,0.77894974,0.0,0.12367979,1.3621242,1.0
16,0.8669552,0.84185874,1.2509185,0.6772939,0.0,0.7686686,0.0,0.12397102,1.3653316,1.0
17,0.87339306,0.84065366,1.2881588,0.6794005,0.0,0.7661259,0.0,0.1271221,1.4000355,1.0
18,0.9083049,0.8445783,1.2973459,0.69039756,0.0,0.7744066,0.0,0.13565512,1.4940124,1.0
19,0.9755617,0.87888974,1.3225452,0.6906589,0.0,0.84680057,0.0,0.1302465,1.4344455,1.0
20,0.96603304,0.8702749,1.370434,0.58526707,0.0,0.82862407,0.0,0.13381931,1.473794,1.0
21,0.93557894,0.8602446,0.8195711,0.6588884,0.0,0.80746096,0.0,0.13196176,1.4533362,1.0
22,0.9217254,0.85604566,0.81267494,0.6668849,0.0,0.7986017,0.0,0.13079602,1.4404975,1.0
23,0.94255626,0.85019445,0.7130101,0.6641041,0.0,0.78625613,0.0,0.14237064,1.5679724,1.0
24,0.92130345,0.84447736,1.1862857,0.6900153,0.0,0.7741936,0.0,0.14009456,1.5429053,1.0
25,0.8824693,0.8298274,1.1884615,0.6770289,0.0,0.74328357,0.0,0.13937882,1.5350225,1.0
26,2.6406453,1.5341421,1.4923381,0.37041518,0.0,2.2293236,0.0,0.13866466,1.5271573,1.0
27,2.6250808,1.5359597,1.4969642,0.37041518,0.0,2.2331586,0.0,0.13632885,1.5014323,1.0
28,2.6165226,1.5388716,1.4889973,0.434854,0.0,2.2393024,0.0,0.13450067,1.481298,1.0
29,2.541025,1.5418643,1.4920988,0.434854,0.0,2.2456167,0.0,0.12492645,1.3758541,1.0
30,2.5814443,1.5433816,1.5127006,0.36952016,0.0,2.248818,0.0,0.12917139,1.4226049,1.0
31,2.6267192,1.5471643,1.5056436,0.40233466,0.0,2.2567992,0.0,0.13332269,1.4683245,1.0
32,2.6684923,1.5480769,1.4533029,0.40436992,0.0,2.2587245,0.0,0.13786316,1.5183301,1.0
