window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,4.425365,1.3744652,1.3014873,0.847141,1.0265163,4.425365,0.0,0.07089303,0.7279503,0.0
1,3.744227,1.2406638,1.3344601,0.7835054,1.0431397,3.744227,0.0,0.065211825,0.6696141,0.0
2,2.938353,1.0823594,1.3108943,0.74068105,1.0431397,2.938353,0.0,0.07181776,0.7374458,0.0
3,3.1125858,1.1165854,1.5049915,0.8116903,1.1342462,3.1125858,0.0,0.057287708,0.58824694,0.0
4,3.5921822,1.2107964,1.2036253,0.59323454,1.148307,3.5921822,0.0,0.06565576,0.6741725,0.0
5,5.897466,1.6636419,1.6657499,0.60203767,1.1926615,5.897466,0.0,0.051682122,0.5306871,0.0
6,3.8208945,1.2557242,1.2529358,0.6753549,1.2296017,3.8208945,0.0,0.058732692,0.60308444,0.0
7,3.7127275,1.2344761,1.2508843,0.5202334,1.2296017,3.7127275,0.0,0.061262615,0.6290624,0.0
8,3.7882798,1.2493174,1.261683,0.32356855,1.2296017,3.7882798,0.0,0.06043532,0.6205675,0.0
9,3.8432093,1.2601076,1.3134997,0.31344974,1.2296017,3.8432093,0.0,0.05271175,0.54125965,0.0
10,3.7902315,1.2497008,1.3254479,0.26819554,1.2713835,3.7902315,0.0,0.060334094,0.6195281,0.0
11,4.1983185,1.3298646,1.2971911,0.7208344,1.5399857,4.1983185,0.0,0.055205684,0.56686807,0.0
12,4.105054,1.311544,1.3215576,0.3539345,1.5399857,4.105054,0.0,0.058458276,0.60026664,0.0
13,4.0145426,1.293764,1.3219712,0.3083647,1.5399857,4.0145426,0.0,0.061745387,0.6340197,0.0
14,4.099554,1.3104635,1.2886517,0.8012079,1.5399857,4.099554,0.0,0.06021254,0.61827993,0.0
15,4.1773157,1.3257389,1.5512968,0.7516884,1.5399857,4.1773157,0.0,0.068436764,0.7027287,0.0
16,4.2140675,1.3329583,1.2605597,0.7158737,1.6367625,4.2140675,0.0,0.06013308,0.617464,0.0
17,4.1487083,1.3201193,1.3853832,0.39511773,1.6893209,4.1487083,0.0,0.048870787,0.5018195,0.0
18,4.2998433,1.349808,1.3537527,0.33163062,1.6893209,4.2998433,0.0,0.06646223,0.68245363,0.0
