window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,13.4811535,1.2062871,1.5923625,0.61299056,3.336564,8.018857,1.1958542,0.228994,2.9462328,1.0
1,17.44895,1.4577992,1.7322356,0.46371663,3.336564,10.901473,1.1958542,0.21110035,2.7160137,1.0
2,17.28828,1.4534262,1.7097511,0.46371663,3.336564,10.851354,1.1958542,0.20945401,2.6948318,1.0
3,15.406295,1.3786848,1.5345155,0.45684552,3.336564,9.994731,1.1958542,0.19796203,2.546976,1.0
4,15.661008,1.3505951,1.3702369,0.6061194,3.336564,9.6727915,1.1958542,0.21520278,2.7687953,1.0
5,14.73212,1.33149,1.5068766,0.43744797,3.336564,9.453825,1.1958542,0.20171104,2.5952108,1.0
6,16.018635,1.3287766,1.3974922,0.45046777,3.336564,9.422727,1.1958542,0.23388347,3.0091407,1.0
7,14.79412,1.2659292,1.2544904,0.6527735,3.336564,8.702423,1.1958542,0.2837275,3.650433,1.0
8,15.381293,1.2960654,1.1832792,0.62126124,3.336564,9.047819,1.1958542,0.28737766,3.697396,1.0
9,15.194505,1.2864786,1.1910952,0.62126124,3.336564,8.937943,1.1958542,0.26985952,3.472008,1.0
10,15.123349,1.2828267,1.2024575,0.5665694,3.336564,8.896088,1.1958542,0.25292876,3.254177,1.0
11,15.237375,1.288679,1.2032977,0.5665694,3.336564,8.963161,1.1958542,0.25253955,3.2491696,1.0
12,15.52485,1.3034334,1.1998076,0.62126124,3.336564,9.132264,1.1958542,0.27225238,3.5027945,1.0
13,15.28454,1.2910997,1.2045838,0.62126124,3.336564,8.990906,1.1958542,0.24705571,3.1786146,1.0
14,14.715541,1.2618963,1.1891288,0.62126124,3.336564,8.6562,1.1958542,0.28482333,3.6645322,1.0
15,14.409785,1.2462035,1.1910644,0.62126124,3.336564,8.476344,1.1958542,0.2720532,3.500232,1.0
16,14.322534,1.2417253,1.196266,0.62126124,3.3293178,8.425019,1.1914881,0.30435607,3.91584,1.0
17,14.494215,1.2505368,1.2113833,0.62126124,3.3293178,8.526009,1.1914881,0.24506015,3.1529396,1.0
18,14.733763,1.2628314,1.2256172,0.62126124,3.3293178,8.666919,1.1914881,0.28394058,3.6531746,1.0
19,14.936611,1.2732425,1.3279699,0.7146804,2.6690722,8.786242,0.7936711,0.30040777,3.8650413,1.0
20,14.461547,1.2488601,1.2750179,0.68877566,2.6690722,8.506792,0.7936711,0.31138024,4.0062127,1.0
21,14.300971,1.2406187,1.2958916,0.68877566,2.6690722,8.412335,0.7936711,0.32052293,4.1238427,1.0
22,14.341065,1.2426765,1.2501947,0.7110748,2.6690722,8.435921,0.7936711,0.31231645,4.018258,1.0
23,14.057709,1.2281334,1.2502726,0.7110748,2.6690722,8.26924,0.7936711,0.31675154,4.07532,1.0
24,15.913501,1.3233807,1.3762329,0.7146804,2.6690722,9.360883,0.7936711,0.30891937,3.9745514,1.0
25,16.262428,1.341289,1.4589025,0.57480043,2.6690722,9.5661335,0.7936711,0.2601814,3.3474894,1.0
26,16.214676,1.3388383,1.3912657,0.66793996,2.0060573,9.538045,0.39418545,0.2925188,3.7635417,1.0
27,15.839729,1.3195944,1.4304312,0.5597915,2.0060573,9.317488,0.39418545,0.29339534,3.7748194,1.0
28,16.597147,1.3584683,1.4259071,0.62224627,2.0060573,9.763027,0.39418545,0.2907067,3.7402275,1.0
29,17.016562,1.3799945,1.4422889,0.62224627,1.1151323,10.009742,0.0,0.28297865,3.6407986,1.0
30,17.063486,1.3824028,1.4436191,0.62224627,0.66870034,10.037344,0.0,0.29109812,3.7452633,1.0
31,17.176083,1.3881818,1.4351262,0.621272,0.66870034,10.103578,0.0,0.29938206,3.8518445,1.0
32,17.195778,1.3891926,1.4715003,0.62224627,0.40560895,10.115163,0.0,0.2941415,3.7844195,1.0
33,15.6429,1.3276862,1.4432251,0.59994656,0.40790403,9.410229,0.0,0.22480755,2.89237,1.0
34,16.94679,1.3764136,1.3252685,0.7738607,0.6802178,9.9687,0.0,0.27406412,3.5261045,1.0
35,16.200914,1.3381319,1.2624775,0.6534735,0.6802178,9.529949,0.0,0.28141046,3.6206222,1.0
36,16.900076,1.3740159,1.3081971,0.72111666,0.6802178,9.941221,0.0,0.2864706,3.6857257,1.0
