window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,1.203216,1.0478142,1.0472051,0.8388172,24699.656,1.203216,1.0,0.06077187,0.66929966,0.0
1,1.4083477,1.1450373,1.0925359,0.8388172,24699.656,1.4083477,1.0,0.0687084,0.7567071,0.0
2,1.5644706,1.2190324,1.1213002,0.8417231,24699.656,1.5644706,1.0,0.07248991,0.7983541,0.0
3,1.9415241,1.3977385,1.4644876,0.7510147,24699.656,1.9415241,1.0,0.063624546,0.70071703,0.0
4,1.9629925,1.4079134,1.0522686,0.8600575,24699.656,1.9629925,1.0,0.06493069,0.7151021,0.0
5,1.972451,1.4123963,1.0318575,0.8600575,24699.656,1.972451,1.0,0.061294902,0.67506,0.0
6,0.40629354,0.6701096,1.0859882,0.7945686,0.0,0.40629354,0.0,0.05335386,0.5876028,0.0
7,0.42614394,0.6795178,0.7894212,0.3277193,0.0,0.42614394,0.0,0.054797783,0.60350513,0.0
8,0.43242958,0.6824969,0.75312865,0.2928191,0.0,0.43242958,0.0,0.05339135,0.5880156,0.0
9,0.28671202,0.6134335,0.6689574,0.45102948,0.0,0.28671202,0.0,0.056080308,0.61763,0.0
10,0.2397062,0.5911549,0.63314104,0.44059,0.0,0.2397062,0.0,0.054495506,0.6001761,0.0
11,0.18133615,0.56349015,0.61442685,0.5157159,0.0,0.18133615,0.0,0.05623837,0.61937076,0.0
12,0.14324358,0.545436,0.7659928,0.5623758,0.0,0.14324358,0.0,0.055832297,0.61489856,0.0
13,0.21706544,0.5804242,0.76346105,0.5618579,0.0,0.21706544,0.0,0.05294891,0.58314294,0.0
14,0.23098698,0.58702236,0.6216063,0.5108486,0.0,0.23098698,0.0,0.046759214,0.5149739,0.0
15,0.23232695,0.58765745,0.62225676,0.5108486,0.0,0.23232695,0.0,0.050045554,0.55116737,0.0
16,0.0,0.4719001,0.552348,0.45873326,0.0,0.0,0.0,0.053138524,0.5852312,0.0
17,0.0,0.47468165,0.5734308,0.45873323,0.0,0.0,0.0,0.049461104,0.5447306,0.0
18,0.25770628,0.5996861,0.62459105,0.50653106,0.0,0.25770628,0.0,0.048036337,0.5290392,0.0
19,0.49028704,0.7099187,1.1771469,0.56851083,0.0,0.49028704,0.0,0.03882959,0.42764243,0.0
20,0.6467679,0.7840834,1.2332734,0.56857365,0.0,0.6467679,0.0,0.030403337,0.33484146,0.0
21,1.5354301,1.2052685,1.2808082,0.4753355,0.0,1.5354301,0.0,0.024941077,0.2746839,0.0
22,1.5508378,1.212571,1.2930689,0.45579836,0.0,1.5508378,0.0,0.02199343,0.24222054,0.0
23,0.26101002,0.6012519,1.30918,0.5454478,0.0,0.26101002,0.0,0.021809258,0.24019219,0.0
24,1.8588823,1.35857,1.3387655,0.42338955,0.0,1.8588823,0.0,0.029136993,0.32089484,0.0
25,1.8716412,1.3646171,1.3442055,0.42338955,0.0,1.8716412,0.0,0.03786671,0.41703796,0.0
26,0.98578167,0.9447604,1.2332127,0.67199033,0.0,0.98578167,0.0,0.045983598,0.50643176,0.0
