window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,1.0687537,1.0033472,1.1103202,0.12152147,20018.63,1.0687537,0.0,0.077072516,0.7203892,0.0
1,1.146391,1.0334414,1.1102017,0.1425323,20018.63,1.146391,0.0,0.07750908,0.7244697,0.0
2,1.2241869,1.0635972,1.1306022,0.1425323,20018.63,1.2241869,0.0,0.0846595,0.79130393,0.0
3,1.3065231,1.0955129,1.1040841,0.4114777,0.67449075,1.3065231,0.0,0.09279738,0.8673679,0.0
4,1.3868691,1.1266571,1.1557294,0.38577893,20018.63,1.3868691,0.0,0.08657642,0.80922115,0.0
5,1.4654241,1.1571071,1.2137668,0.11553578,20018.63,1.4654241,0.0,0.059379783,0.55501693,0.0
6,1.563205,1.1950096,1.249974,0.10722446,20018.63,1.563205,0.0,0.058217674,0.5441548,0.0
7,1.6364522,1.2234021,1.2567494,0.3844636,20018.63,1.6364522,0.0,0.065099284,0.6084765,0.0
8,1.7076263,1.2509911,1.3043637,0.10722446,20018.63,1.7076263,0.0,0.06526971,0.6100695,0.0
9,1.3033305,1.0942754,1.2821518,0.6169317,20018.63,1.3033305,0.0,0.084778145,0.7924129,0.0
10,1.2071571,1.056996,1.3089759,0.4059067,20018.63,1.2071571,0.0,0.09728647,0.909327,0.0
11,1.4255289,1.1124997,1.1462436,0.6282754,20018.63,1.3503457,0.0,0.124006554,1.1590769,1.0
12,1.8661417,1.3124359,1.3774942,0.14185457,20018.63,1.8661417,0.0,0.09530022,0.8907617,0.0
13,1.9192914,1.3330381,1.3775808,0.13487896,20018.63,1.9192914,0.0,0.082452185,0.7706724,0.0
14,1.2486123,1.040978,1.3857559,0.7371586,20018.63,1.1658337,0.0,0.12869166,1.2028681,1.0
15,1.0423745,0.99312186,0.9769808,0.7675328,20018.63,1.0423745,0.0,0.09437804,0.8821422,0.0
16,0.35548508,0.70926005,1.0356199,0.6819726,20018.63,0.31006688,0.0,0.15176268,1.4185107,1.0
17,1.6899867,1.1820254,1.0974665,0.714951,20018.63,1.5297085,0.0,0.13901538,1.2993629,1.0
18,1.2674872,1.0331157,1.005039,0.77344245,20018.63,1.1455508,0.0,0.13952476,1.3041241,1.0
19,0.48319885,0.7763706,1.114163,0.7677292,20018.63,0.48319885,0.0,0.09734566,0.9098802,0.0
20,1.574928,1.1995537,1.410985,0.65670675,20018.63,1.574928,0.0,0.10312468,0.96389616,0.0
21,2.0128489,1.3693035,1.4620657,0.44757098,20018.63,2.0128489,0.0,0.10244918,0.9575823,0.0
22,0.6250199,0.8313442,0.8687105,0.34196347,20018.63,0.6250199,0.0,0.09080353,0.8487316,0.0
23,2.1567142,1.4250695,1.5089778,0.14222515,20018.63,2.1567142,0.0,0.097399235,0.91038096,0.0
24,2.0559914,1.3860266,1.4511201,0.15491453,20018.63,2.0559914,0.0,0.08291484,0.77499676,0.0
25,2.1376703,1.4176875,1.4780941,0.10531009,20018.63,2.1376703,0.0,0.07556892,0.7063352,0.0
26,1.2685841,1.0808067,1.3981506,0.41040587,20018.63,1.2685841,0.0,0.06783631,0.63405925,0.0
27,2.2243474,1.4512858,1.5110494,0.10531009,20018.63,2.2243474,0.0,0.08238164,0.77001303,0.0
28,1.3944459,1.1295941,1.5061496,0.35468778,20018.63,1.3944459,0.0,0.07945914,0.7426967,0.0
29,1.5171028,1.1771392,1.5108404,0.42389688,20018.63,1.5171028,0.0,0.10313684,0.96400976,0.0
30,2.0059085,1.3391722,1.5326849,0.37785855,20018.63,1.9351163,0.0,0.11816994,1.1045227,1.0
31,0.8017062,0.8924358,0.894488,0.70233804,20018.63,0.78262424,0.0,0.11444036,1.0696627,1.0
32,0.043379538,0.605726,0.7772939,0.5665889,20018.63,0.042969458,0.0,0.109904595,1.0272673,1.0
33,0.014417925,0.5946587,0.8628158,0.37265947,20018.63,0.014417925,0.0,0.09926702,0.927839,0.0
34,1.5036595,1.1719282,1.1821748,0.5498953,20018.63,1.5036595,0.0,0.09986617,0.93343914,0.0
35,1.4207268,1.1397812,1.1963756,0.4616255,20018.63,1.4207268,0.0,0.08234435,0.7696645,0.0
36,0.28064778,0.6978564,0.87187314,0.45145342,20018.63,0.28064778,0.0,0.086475015,0.8082734,0.0
37,1.5367422,1.1454171,1.5386168,0.52714163,20018.63,1.4352661,0.0,0.12859938,1.2020056,1.0
38,1.2606543,1.0766237,0.9420807,0.4979418,20018.63,1.2577927,0.0,0.107682794,1.0065004,1.0
39,1.3786875,1.0826439,1.067355,0.5485891,20018.63,1.2733235,0.0,0.13228136,1.2364208,1.0
40,0.6711672,0.8303309,1.10845,0.7023574,20018.63,0.6224059,0.0,0.13093515,1.2238379,1.0
41,1.1357743,0.9625056,1.0529224,0.68758535,0.67449075,0.96339047,0.0,0.16168366,1.5112412,1.0
42,1.7616415,1.1969454,1.0928313,0.7213966,20018.63,1.568199,0.0,0.14469373,1.352438,1.0
43,1.8515011,1.2236457,1.156273,0.61038256,20018.63,1.6370806,0.0,0.14702424,1.374221,1.0
44,1.8216039,1.2143254,1.086459,0.5355815,20018.63,1.613036,0.0,0.14651197,1.3694328,1.0
45,1.4774426,1.1072657,1.069087,0.67150205,20018.63,1.3368431,0.0,0.13913633,1.3004935,1.0
46,1.2966437,1.0365506,1.0644462,0.67150205,20018.63,1.1544122,0.0,0.144649,1.3520198,1.0
47,1.3152556,1.0506511,0.98282367,0.66368496,20018.63,1.1907885,0.0,0.13893834,1.2986429,1.0
48,1.7182459,1.1747074,1.103548,0.6718605,20018.63,1.5108294,0.0,0.1489528,1.392247,1.0
49,1.456471,1.1340916,1.0533732,0.70629793,20018.63,1.4060487,0.0,0.11794928,1.1024601,1.0
50,1.1091483,1.0190052,1.1136657,0.5864699,20018.63,1.1091483,0.0,0.099771366,0.93255305,0.0
51,1.4781035,1.162022,1.1583037,0.63566905,20018.63,1.4781035,0.0,0.10636437,0.9941772,0.0
52,1.3402734,1.1085954,1.0886036,0.5813004,20018.63,1.3402734,0.0,0.10282565,0.9611011,0.0
53,1.2172846,1.0609217,1.1511102,0.6898376,20018.63,1.2172846,0.0,0.093408026,0.87307554,0.0
54,1.5249583,1.1801841,1.418039,0.5178638,20018.63,1.5249583,0.0,0.07776179,0.72683173,0.0
55,1.1284302,1.0264794,0.93021727,0.7174185,20018.63,1.1284302,0.0,0.08313287,0.7770347,0.0
56,1.4872223,1.1655567,1.1608518,0.5581184,20018.63,1.4872223,0.0,0.07462081,0.69747335,0.0
57,1.53664,1.1847123,1.1964192,0.6251418,20018.63,1.53664,0.0,0.098837964,0.92382866,0.0
58,1.6154277,1.2152525,1.2044568,0.602311,20018.63,1.6154277,0.0,0.09159938,0.85617036,0.0
59,1.4687171,1.1518178,1.2276055,0.6251418,20018.63,1.4517787,0.0,0.11055378,1.0333352,1.0
60,1.7902306,1.2782578,1.3770031,0.67157656,20018.63,1.7779691,0.0,0.109095395,1.0197039,1.0
61,1.8202379,1.2946423,1.3594834,0.6088418,20018.63,1.8202379,0.0,0.09818677,0.91774195,0.0
62,1.6881119,1.2434268,1.2545831,0.59318316,20018.63,1.6881119,0.0,0.09091424,0.8497664,0.0
63,2.5550723,1.5794836,1.6556015,0.10531009,20018.63,2.5550723,0.0,0.082920976,0.77505416,0.0
64,1.8040959,1.2883853,1.2920524,0.43525493,20018.63,1.8040959,0.0,0.06158924,0.5756685,0.0
65,1.6046643,1.2110803,1.3135136,0.7779183,20018.63,1.6046643,0.0,0.07349538,0.686954,0.0
