window_index,window_score,successor_score,successor_median_score,successor_dispersion,local_score,successor_z,local_z,context_distance,context_ratio,context_ood
0,3.1431031,1.4775614,1.2094872,0.6306142,2.0023897,3.1431031,0.0,0.060699157,0.53563213,0.0
1,3.1429272,1.4774827,1.217027,0.64023286,2.0023897,3.1429272,0.0,0.06878058,0.60694563,0.0
2,3.142546,1.4773122,1.216884,0.6402328,2.0023842,3.142546,0.0,0.08231298,0.7263606,0.0
3,3.1423216,1.4772118,1.2167416,0.6402328,2.0023787,3.1423216,0.0,0.079166554,0.6985954,0.0
4,3.141994,1.4770653,1.2165791,0.64023286,2.0023787,3.141994,0.0,0.0812433,0.7169214,0.0
5,2.5716972,1.2220434,1.1654569,0.5977198,2.0024061,2.5716972,0.0004955001,0.081328854,0.71767634,0.0
6,3.141549,1.4768665,1.1894442,0.7041864,2.0024061,3.141549,0.0004955001,0.08544446,0.753994,0.0
7,2.5710156,1.2217386,1.2060196,0.61082065,2.0024061,2.5710156,0.0004955001,0.046840962,0.41334224,0.0
8,2.5706575,1.2215785,1.1127431,0.6685608,2.0024061,2.5706575,0.0004955001,0.048203513,0.4253659,0.0
9,3.3528185,1.5713407,1.1205944,0.7241747,2.0024061,3.3528185,0.0004955001,0.049922816,0.4405377,0.0
10,3.3524718,1.5711856,1.1684138,0.6878945,2.0024061,3.3524718,0.0004955001,0.05390145,0.47564662,0.0
11,3.3522491,1.571086,1.1480123,0.6966752,2.0024061,3.3522491,0.0004955001,0.056399032,0.49768624,0.0
12,2.569271,1.2209585,1.1493481,0.6255186,2.0023897,2.569271,0.0,0.05764281,0.5086618,0.0
13,2.568908,1.2207961,1.1491898,0.6255186,2.0023897,2.568908,0.0,0.056490254,0.4984912,0.0
14,2.6681879,1.2651916,1.1442403,0.6200761,2.0023954,2.6681879,1.07717415e-05,0.062469136,0.5512511,0.0
15,2.5681942,1.220477,1.1291765,0.5190988,2.0023842,2.5681942,0.0,0.0624381,0.55097723,0.0
16,2.5678422,1.2203196,1.1290112,0.5190988,2.0023787,2.5678422,0.0,0.061735187,0.5447745,0.0
17,2.5675027,1.2201678,1.2042981,0.52981365,2.0023787,2.5675027,0.0,0.061396904,0.54178935,0.0
18,2.5671582,1.2200137,1.2041401,0.52981365,2.0024061,2.5671582,0.0004955001,0.061826874,0.54558355,0.0
19,2.5668054,1.2198559,1.2039827,0.52981365,2.0024061,2.5668054,0.0004955001,0.06163809,0.54391766,0.0
20,2.5664551,1.2196993,1.2038269,0.52981365,2.0024061,2.5664551,0.0004955001,0.06172379,0.5446739,0.0
21,2.5661309,1.2195543,1.1878389,0.6201603,2.0024061,2.5661309,0.0004955001,0.060913783,0.5375261,0.0
22,2.565768,1.2193921,1.1876788,0.6201603,2.0024061,2.565768,0.0004955001,0.06187629,0.5460196,0.0
23,2.5654426,1.2192465,1.201964,0.6392064,2.0024061,2.5654426,0.0004955001,0.06219319,0.548816,0.0
24,2.5650995,1.2190931,1.1990944,0.6464736,2.0024061,2.5650995,0.0004955001,0.0639655,0.56445557,0.0
25,2.5647726,1.2189469,1.2101761,0.64404047,2.0023897,2.5647726,0.0,0.06287935,0.55487096,0.0
26,2.5644212,1.2187898,1.1884587,0.61167103,2.0023897,2.5644212,0.0,0.06713933,0.59246266,0.0
27,2.5640748,1.2186348,1.1882993,0.61167103,2.0023842,2.5640748,0.0,0.067003906,0.59126765,0.0
28,2.5637314,1.2184813,1.2021338,0.6174178,2.0023787,2.5637314,0.0,0.07131483,0.6293088,0.0
29,2.5633965,1.2183316,1.2492716,0.59283555,2.0023623,2.5633965,0.0,0.07302828,0.64442897,0.0
30,2.563043,1.2181735,1.1878196,0.61167103,2.0023842,2.563043,0.0,0.06782795,0.5985393,0.0
31,2.5626438,1.2179949,1.1876462,0.6116711,2.0024061,2.5626438,0.0004955001,0.069197245,0.61062247,0.0
32,2.5622404,1.2178146,1.1909835,0.5526876,2.0024061,2.5622404,0.0004955001,0.075039744,0.6621789,0.0
33,2.5618074,1.217621,1.1927061,0.53646475,2.0024061,2.5618074,0.0004955001,0.08047506,0.7101422,0.0
34,2.5614507,1.2174615,1.1737368,0.5346269,2.0024061,2.5614507,0.0004955001,0.080519974,0.7105385,0.0
35,2.5611136,1.2173107,1.1735808,0.5346269,2.0024061,2.5611136,0.0004955001,0.080490045,0.7102744,0.0
36,2.560758,1.2171518,1.173419,0.5346269,2.0024061,2.560758,0.0004955001,0.0819716,0.7233482,0.0
37,2.5603938,1.2169888,1.1732508,0.5346269,2.0023897,2.5603938,0.0,0.08132725,0.7176622,0.0
38,2.5600324,1.2168272,1.1730828,0.5346269,2.0023897,2.5600324,0.0,0.0799476,0.7054876,0.0
39,2.5596483,1.2166555,1.191723,0.53646475,2.0023897,2.5596483,0.0,0.08288334,0.73139375,0.0
40,2.5592647,1.216484,1.1915448,0.53646475,2.0023842,2.5592647,0.0,0.08587769,0.757817,0.0
41,2.5588646,1.216305,1.1913589,0.53646475,2.0023787,2.5588646,0.0,0.08165666,0.720569,0.0
42,2.5585184,1.2161502,1.1912005,0.53646475,2.0023787,2.5585184,0.0,0.08225056,0.7258098,0.0
43,2.558179,1.2159984,1.1910467,0.53646475,2.0024061,2.558179,0.0004955001,0.08416056,0.7426644,0.0
44,2.5578327,1.2158436,1.190891,0.53646475,2.0024061,2.5578327,0.0004955001,0.08134535,0.7178219,0.0
45,2.5574927,1.2156916,1.1719201,0.5346269,2.0023842,2.5574927,0.0,0.09086166,0.80179745,0.0
46,2.5571492,1.2155379,1.144287,0.6120039,2.0024061,2.5571492,0.0004955001,0.08616322,0.76033664,0.0
47,2.753067,1.3031473,1.1673126,0.67902184,2.0024061,2.753067,0.0004955001,0.10541067,0.93018335,0.0
48,3.5273144,1.6493707,1.1919427,0.7161185,2.0024061,3.5273144,0.0004955001,0.090337224,0.79716957,0.0
49,3.1299143,1.4716636,1.5746922,0.739272,2.0024061,3.1299143,0.0004955001,0.08916511,0.7868264,0.0
50,2.7521312,1.3027289,1.1668983,0.67902184,2.0023897,2.7521312,0.0,0.10057054,0.8874722,0.0
